t	Voltage
155	5.775854
155	6.250981
155	6.738437
155	7.214142
155	7.671034
155	8.097622
155	8.479864
155	8.817847
155	9.106493
155	9.348821
155	9.528021
155	9.655252
155	9.722462
155	9.730184
155	9.684752
155	9.582558
155	9.422334
155	9.213025
155	8.956488
155	8.652361
155	8.308939
155	7.93319
155	7.52444
155	7.081711
155	6.639621
155	6.179832
155	5.710477
155	5.241257
155	4.769971
155	4.31748
155	3.880829
155	3.471281
155	3.079012
155	2.7427
155	2.445179
155	2.198718
155	2.011027
155	1.89107
155	1.848524
155	1.845541
155	1.869692
155	1.956158
155	2.125873
155	2.372176
155	2.689034
155	3.065097
155	3.508485
155	3.977013
155	4.485403
155	5.015569
155	5.556736
155	6.104023
155	6.630998
155	7.134127
155	7.61111
155	8.061062
155	8.449084
155	8.788774
155	9.079152
155	9.315987
155	9.498867
155	9.628975
155	9.703491
155	9.714466
155	9.670371
155	9.569553
155	9.41016
155	9.202618
155	8.943794
155	8.643198
155	8.294823
155	7.923873
155	7.516575
155	7.085033
155	6.63477
155	6.161073
155	5.697307
155	5.229219
155	4.76344
155	4.309667
155	3.861185
155	3.456659
155	3.07905
155	2.73893
155	2.441417
155	2.189299
155	2.000759
155	1.888204
155	1.847079
155	1.843401
155	1.86617
155	1.94907
155	2.119118
155	2.365555
155	2.684655
155	3.060129
155	3.489377
155	3.962198
155	4.488238
155	5.010457
155	5.549445
155	6.086996
155	6.615175
155	7.135649
155	7.604181
155	8.03758
155	8.431897
155	8.779512
155	9.078663
155	9.310205
155	9.493619
155	9.622153
155	9.696173
155	9.713362
155	9.667511
155	9.566156
155	9.40636
155	9.192906
155	8.938408
155	8.637955
155	8.295962
155	7.919472
155	7.503417
155	7.079493
155	6.631407
155	6.168095
155	5.697979
155	5.215252
155	4.755819
155	4.30357
155	3.868656
155	3.459146
155	3.067111
155	2.730861
155	2.434412
155	2.188939
155	2.002943
155	1.884792
155	1.845532
155	1.843393
155	1.866084
155	1.950388
155	2.1187
155	2.364094
155	2.679596
155	3.054615
155	3.497969
155	3.965859
155	4.473255
155	5.002102
155	5.542554
155	6.090946
155	6.620429
155	7.120349
155	7.594516
155	8.043909
155	8.430392
155	8.772896
155	9.067803
155	9.309435
155	9.497924
155	9.626632
155	9.695601
155	9.706827
155	9.662887
155	9.563961
155	9.407797
155	9.199624
155	8.942222
155	8.633924
155	8.294609
155	7.917183
155	7.510512
155	7.079006
155	6.619225
155	6.163646
155	5.695892
155	5.226702
155	4.757827
155	4.29058
155	3.860662
155	3.45382
155	3.075297
155	2.735079
155	2.430919
155	2.186963
155	2.001602
155	1.888223
155	1.845112
155	1.843013
155	1.865849
155	1.948774
155	2.118244
155	2.37027
155	2.683376
155	3.058269
155	3.487448
155	3.959836
155	4.477525
155	5.010153
155	5.548616
155	6.086831
155	6.623091
155	7.128873
155	7.601007
155	8.03371
155	8.439727
155	8.781596
155	9.073603
155	9.314224
155	9.500879
155	9.631716
155	9.701315
155	9.712044
155	9.669111
155	9.567254
155	9.415893
155	9.207511
155	8.947712
155	8.644797
155	8.293528
155	7.922713
155	7.514573
155	7.082266
155	6.629864
155	6.161607
155	5.693349
155	5.225759
155	4.759744
155	4.298863
155	3.861523
155	3.454567
155	3.076128
155	2.724886
155	2.43205
155	2.187688
155	2.002883
155	1.889234
155	1.845394
155	1.842702
155	1.86535
155	1.948162
155	2.122066
155	2.366578
155	2.682336
155	3.058375
155	3.488756
155	3.971227
155	4.485184
155	5.013801
155	5.554871
155	6.103518
155	6.634626
155	7.135039
155	7.610746
155	8.059218
155	8.445037
155	8.786331
155	9.080873
155	9.32037
155	9.506464
155	9.634879
155	9.708002
155	9.721894
155	9.675643
155	9.573647
155	9.415963
155	9.206476
155	8.952751
155	8.647086
155	8.304482
155	7.928666
155	7.521481
155	7.077975
155	6.632813
155	6.173465
155	5.704148
155	5.234829
155	4.753958
155	4.305991
155	3.870164
155	3.460297
155	3.080593
155	2.733233
155	2.433304
155	2.189587
155	2.003804
155	1.884933
155	1.846
155	1.843631
155	1.866825
155	1.950453
155	2.120707
155	2.367884
155	2.68345
155	3.059068
155	3.49709
155	3.974275
155	4.482772
155	5.012589
155	5.569726
155	6.101163
155	6.625514
155	7.130444
155	7.607363
155	8.05562
155	8.44503
155	8.787126
155	9.0811
155	9.321221
155	9.507913
155	9.633208
155	9.702675
155	9.716851
155	9.67437
155	9.57412
155	9.419353
155	9.212327
155	8.95562
155	8.651596
155	8.307456
155	7.930117
155	7.521617
155	7.082164
155	6.638436
155	6.177767
155	5.707801
155	5.235987
155	4.764286
155	4.310802
155	3.872924
155	3.46338
155	3.072026
155	2.735075
155	2.438036
155	2.192532
155	2.005133
155	1.886097
155	1.846088
155	1.843753
155	1.867062
155	1.951065
155	2.12139
155	2.367379
155	2.683008
155	3.059125
155	3.503131
155	3.971601
155	4.478911
155	5.007252
155	5.547699
155	6.10509
155	6.625571
155	7.127777
155	7.602561
155	8.036285
155	8.441592
155	8.782635
155	9.078663
155	9.320983
155	9.50572
155	9.637834
155	9.70892
155	9.723113
155	9.677488
155	9.577312
155	9.424329
155	9.21652
155	8.957932
155	8.656385
155	8.306121
155	7.933174
155	7.525794
155	7.093506
155	6.642888
155	6.177161
155	5.704951
155	5.235969
155	4.768996
155	4.302181
155	3.871861
155	3.46296
155	3.082118
155	2.74121
155	2.436598
155	2.191376
155	2.005949
155	1.891374
155	1.846609
155	1.844315
155	1.868272
155	1.953144
155	2.123367
155	2.375787
155	2.688273
155	3.06359
155	3.493235
155	3.967246
155	4.485744
155	5.01961
155	5.559346
155	6.097086
155	6.632386
155	7.138469
155	7.610586
155	8.045725
155	8.451411
155	8.790053
155	9.084383
155	9.322949
155	9.507805
155	9.64027
155	9.709386
155	9.722507
155	9.677407
155	9.57827
155	9.424227
155	9.213979
155	8.958177
155	8.657484
155	8.303588
155	7.932272
155	7.524332
155	7.092506
155	6.640967
155	6.166898
155	5.70329
155	5.234076
155	4.767087
155	4.312513
155	3.863886
155	3.459808
155	3.080767
155	2.741236
155	2.442839
155	2.19055
155	2.002086
155	1.889224
155	1.847566
155	1.843963
155	1.867382
155	1.951636
155	2.121645
155	2.367912
155	2.687174
155	3.067084
155	3.4968
155	3.967795
155	4.477553
155	5.009284
155	5.552093
155	6.090338
155	6.618522
155	7.13917
155	7.608688
155	8.043804
155	8.439403
155	8.7849
155	9.087959
155	9.325021
155	9.511336
155	9.637959
155	9.709556
155	9.724966
155	9.680576
155	9.579072
155	9.423131
155	9.2091
155	8.955705
155	8.654059
155	8.31166
155	7.935843
155	7.525361
155	7.093832
155	6.644212
155	6.182799
155	5.708288
155	5.235734
155	4.770403
155	4.315346
155	3.865448
155	3.460886
155	3.083133
155	2.743611
155	2.446123
155	2.190953
155	2.006935
155	1.892476
155	1.849247
155	1.846105
155	1.869387
155	1.954666
155	2.125234
155	2.37141
155	2.696354
155	3.068233
155	3.497976
155	3.970551
155	4.479632
155	5.018921
155	5.559355
