ScanID,Current,Field,Frequency,Spectra
231,11.715,175.725,1.0,-0.932309413388943
231,11.715,175.725,1.003125,-0.8997314585335077
231,11.715,175.725,1.00625,-0.8698472820157617
231,11.715,175.725,1.0093750000000001,-0.8469338891319776
231,11.715,175.725,1.0125,-0.8304639971890488
231,11.715,175.725,1.015625,-0.821643932813457
231,11.715,175.725,1.01875,-0.8224316464345326
231,11.715,175.725,1.021875,-0.8323365954476829
231,11.715,175.725,1.0250000000000001,-0.8539673141809307
231,11.715,175.725,1.028125,-0.8851048044232037
231,11.715,175.725,1.03125,-0.9215798156001842
231,11.715,175.725,1.034375,-0.9636341509967739
231,11.715,175.725,1.0375,-1.0105666239689737
231,11.715,175.725,1.0406250000000001,-1.0594716667101678
231,11.715,175.725,1.04375,-1.113118683093762
231,11.715,175.725,1.046875,-1.164894102735175
231,11.715,175.725,1.05,-1.218539645270085
231,11.715,175.725,1.053125,-1.265670784340493
231,11.715,175.725,1.0562500000000001,-1.3104424631259377
231,11.715,175.725,1.059375,-1.3525290644037968
231,11.715,175.725,1.0625,-1.3861723046047436
231,11.715,175.725,1.065625,-1.411458914309428
231,11.715,175.725,1.06875,-1.4270471769713113
231,11.715,175.725,1.0718750000000001,-1.431456563162197
231,11.715,175.725,1.0750000000000002,-1.4270824140359881
231,11.715,175.725,1.078125,-1.4123324532470647
231,11.715,175.725,1.08125,-1.3833883066833503
231,11.715,175.725,1.084375,-1.3417452189574541
231,11.715,175.725,1.0875000000000001,-1.2921849302548218
231,11.715,175.725,1.0906250000000002,-1.2333647416796347
231,11.715,175.725,1.09375,-1.1754055205947547
231,11.715,175.725,1.096875,-1.1107285626569074
231,11.715,175.725,1.1,-1.0514428743081818
231,11.715,175.725,1.1031250000000001,-0.994302306458199
231,11.715,175.725,1.1062500000000002,-0.944385178479843
231,11.715,175.725,1.109375,-0.9025690143088249
231,11.715,175.725,1.1125,-0.8727642382119399
231,11.715,175.725,1.115625,-0.8574300542927317
231,11.715,175.725,1.1187500000000001,-0.8562398153185463
231,11.715,175.725,1.1218750000000002,-0.8673856187628909
231,11.715,175.725,1.125,-0.8935996720757268
231,11.715,175.725,1.128125,-0.923853566590068
231,11.715,175.725,1.13125,-0.9635191067427346
231,11.715,175.725,1.1343750000000001,-1.0045381301987373
231,11.715,175.725,1.1375000000000002,-1.0488520089034217
231,11.715,175.725,1.140625,-1.0912659136582143
231,11.715,175.725,1.14375,-1.1280447542708758
231,11.715,175.725,1.146875,-1.1592898068936406
231,11.715,175.725,1.1500000000000001,-1.1844079964496979
231,11.715,175.725,1.1531250000000002,-1.2002700183524795
231,11.715,175.725,1.15625,-1.2051187781932553
231,11.715,175.725,1.159375,-1.2012539452825886
231,11.715,175.725,1.1625,-1.1881240549462548
231,11.715,175.725,1.1656250000000001,-1.1734109697733046
231,11.715,175.725,1.1687500000000002,-1.1486175904770861
231,11.715,175.725,1.171875,-1.1217301217125082
231,11.715,175.725,1.175,-1.0900126536870938
231,11.715,175.725,1.178125,-1.0538095965586745
231,11.715,175.725,1.1812500000000001,-1.0181822372087155
231,11.715,175.725,1.1843750000000002,-0.9799767531206174
231,11.715,175.725,1.1875,-0.9410884480307892
231,11.715,175.725,1.190625,-0.9062776106985321
231,11.715,175.725,1.19375,-0.8750677323026905
231,11.715,175.725,1.1968750000000001,-0.8482338322987741
231,11.715,175.725,1.2000000000000002,-0.8269042080384132
231,11.715,175.725,1.203125,-0.8181910921028621
231,11.715,175.725,1.20625,-0.8151444763320006
231,11.715,175.725,1.209375,-0.8234619071966781
231,11.715,175.725,1.2125000000000001,-0.8428565945519104
231,11.715,175.725,1.2156250000000002,-0.8770825833230598
231,11.715,175.725,1.21875,-0.9216910147146418
231,11.715,175.725,1.221875,-0.975252336539546
231,11.715,175.725,1.225,-1.0372400509661048
231,11.715,175.725,1.2281250000000001,-1.1022337495553995
231,11.715,175.725,1.2312500000000002,-1.176002609671952
231,11.715,175.725,1.234375,-1.2454342472253315
231,11.715,175.725,1.2375,-1.316101505550813
231,11.715,175.725,1.240625,-1.3817546693200153
231,11.715,175.725,1.2437500000000001,-1.4396568927094857
231,11.715,175.725,1.2468750000000002,-1.4855497558487434
231,11.715,175.725,1.25,-1.511572628684648
231,11.715,175.725,1.253125,-1.5349564789129635
231,11.715,175.725,1.25625,-1.5398600660859374
231,11.715,175.725,1.2593750000000001,-1.52996253123781
231,11.715,175.725,1.2625000000000002,-1.5030457432009372
231,11.715,175.725,1.265625,-1.4688284002700809
231,11.715,175.725,1.26875,-1.4248822906701977
231,11.715,175.725,1.271875,-1.3715645630681348
231,11.715,175.725,1.2750000000000001,-1.3133695379320043
231,11.715,175.725,1.2781250000000002,-1.250693309291003
231,11.715,175.725,1.28125,-1.193949636828454
231,11.715,175.725,1.284375,-1.1387537299665818
231,11.715,175.725,1.2875,-1.0910940527720412
231,11.715,175.725,1.2906250000000001,-1.0508941141460024
231,11.715,175.725,1.2937500000000002,-1.0251221367636139
231,11.715,175.725,1.296875,-1.0107016787948735
231,11.715,175.725,1.3,-1.0059230617317454
231,11.715,175.725,1.303125,-1.0170549709529577
231,11.715,175.725,1.3062500000000001,-1.0396044039771617
231,11.715,175.725,1.3093750000000002,-1.0714845356429763
231,11.715,175.725,1.3125,-1.1180459284217232
231,11.715,175.725,1.315625,-1.1643464007190254
231,11.715,175.725,1.31875,-1.215677938267525
231,11.715,175.725,1.3218750000000001,-1.2635404098945378
231,11.715,175.725,1.3250000000000002,-1.30891524342678
231,11.715,175.725,1.328125,-1.3488753667696325
231,11.715,175.725,1.33125,-1.3772915668006627
231,11.715,175.725,1.334375,-1.3982578814521927
231,11.715,175.725,1.3375000000000001,-1.4127856504109857
231,11.715,175.725,1.3406250000000002,-1.4111861854017724
231,11.715,175.725,1.34375,-1.406192376777424
231,11.715,175.725,1.346875,-1.3906034881986498
231,11.715,175.725,1.35,-1.3678195104339805
231,11.715,175.725,1.3531250000000001,-1.3382312283944073
