ScanID,Current,Field,Frequency,Spectra
450,11.0213,165.32,1.0,-0.9333070790263586
450,11.0213,165.32,1.003125,-0.8989539109147954
450,11.0213,165.32,1.00625,-0.871883563226932
450,11.0213,165.32,1.0093750000000001,-0.8468872573769894
450,11.0213,165.32,1.0125,-0.8299409279776225
450,11.0213,165.32,1.015625,-0.8207531349530328
450,11.0213,165.32,1.01875,-0.8219662763449119
450,11.0213,165.32,1.021875,-0.8329716215358127
450,11.0213,165.32,1.0250000000000001,-0.8536801625200843
450,11.0213,165.32,1.028125,-0.8831396295742988
450,11.0213,165.32,1.03125,-0.9199731395627241
450,11.0213,165.32,1.034375,-0.9624144616704058
450,11.0213,165.32,1.0375,-1.0101942431657243
450,11.0213,165.32,1.0406250000000001,-1.0593799426710053
450,11.0213,165.32,1.04375,-1.1132807861623948
450,11.0213,165.32,1.046875,-1.1653997280192376
450,11.0213,165.32,1.05,-1.2195575797329103
450,11.0213,165.32,1.053125,-1.2674594789752094
450,11.0213,165.32,1.0562500000000001,-1.3138272730604996
450,11.0213,165.32,1.059375,-1.356005345523561
450,11.0213,165.32,1.0625,-1.3876916810344178
450,11.0213,165.32,1.065625,-1.4126912895255914
450,11.0213,165.32,1.06875,-1.4260668846558358
450,11.0213,165.32,1.0718750000000001,-1.4323313298373859
450,11.0213,165.32,1.0750000000000002,-1.4270586019225353
450,11.0213,165.32,1.078125,-1.4091053066431671
450,11.0213,165.32,1.08125,-1.380707875405995
450,11.0213,165.32,1.084375,-1.3403008333368225
450,11.0213,165.32,1.0875000000000001,-1.289931956970256
450,11.0213,165.32,1.0906250000000002,-1.236283888134775
450,11.0213,165.32,1.09375,-1.1751032028026351
450,11.0213,165.32,1.096875,-1.1117462828244016
450,11.0213,165.32,1.1,-1.051782836051542
450,11.0213,165.32,1.1031250000000001,-0.9942965062132069
450,11.0213,165.32,1.1062500000000002,-0.9435300575058003
450,11.0213,165.32,1.109375,-0.9040319066768041
450,11.0213,165.32,1.1125,-0.8752746761677965
450,11.0213,165.32,1.115625,-0.8594423801968959
450,11.0213,165.32,1.1187500000000001,-0.8550233763499128
450,11.0213,165.32,1.1218750000000002,-0.8700744617103404
450,11.0213,165.32,1.125,-0.8946406171941748
450,11.0213,165.32,1.128125,-0.9247402680341534
450,11.0213,165.32,1.13125,-0.9626381936358052
