t	Voltage
204	-1.88108
204	-1.880303
204	-1.879607
204	-1.878957
204	-1.878384
204	-1.877863
204	-1.877379
204	-1.876888
204	-1.876559
204	-1.876199
204	-1.875935
204	-1.875714
204	-1.875484
204	-1.875367
204	-1.875168
204	-1.874952
204	-1.874801
204	-1.874752
204	-1.874872
204	-1.875225
204	-1.87579
204	-1.876451
204	-1.877158
204	-1.877834
204	-1.8784
204	-1.878889
204	-1.87928
204	-1.879583
204	-1.879809
204	-1.879951
204	-1.880046
204	-1.880105
204	-1.880122
204	-1.880083
204	-1.880034
204	-1.879996
204	-1.879978
204	-1.880093
204	-1.880329
204	-1.880628
204	-1.880965
204	-1.881247
204	-1.881426
204	-1.881471
204	-1.881427
204	-1.881249
204	-1.881048
204	-1.880813
204	-1.880569
204	-1.880327
204	-1.880125
204	-1.879933
204	-1.879793
204	-1.879676
204	-1.879565
204	-1.879363
204	-1.87909
204	-1.878773
204	-1.878335
204	-1.877883
204	-1.877463
204	-1.87709
204	-1.87677
204	-1.876542
204	-1.87637
204	-1.87632
204	-1.876334
204	-1.876422
204	-1.876604
204	-1.876801
204	-1.877038
204	-1.877307
204	-1.877574
204	-1.877911
204	-1.878329
204	-1.878787
204	-1.879285
204	-1.879772
204	-1.880174
204	-1.880517
204	-1.880791
204	-1.881006
204	-1.881188
204	-1.881345
204	-1.881493
204	-1.881634
204	-1.881807
204	-1.881971
204	-1.882146
204	-1.882315
204	-1.882455
204	-1.882558
204	-1.882586
204	-1.882523
204	-1.882301
204	-1.881922
204	-1.881476
204	-1.880926
204	-1.880338
204	-1.87975
204	-1.879179
204	-1.8786
204	-1.878042
204	-1.877516
204	-1.877001
204	-1.876561
204	-1.876089
204	-1.875688
204	-1.875311
204	-1.874986
204	-1.874678
204	-1.874416
204	-1.874228
204	-1.874115
204	-1.874112
204	-1.874253
204	-1.874542
204	-1.874999
204	-1.875612
204	-1.8763
204	-1.877003
204	-1.87769
204	-1.878257
204	-1.878707
204	-1.879058
204	-1.879304
204	-1.879435
204	-1.879478
204	-1.879471
204	-1.879398
204	-1.879322
204	-1.879185
204	-1.879117
204	-1.879082
204	-1.879125
204	-1.879299
204	-1.879596
204	-1.879971
204	-1.880348
204	-1.880698
204	-1.880934
204	-1.881023
204	-1.881043
204	-1.880978
204	-1.880905
204	-1.880816
204	-1.880741
204	-1.880727
204	-1.880724
204	-1.880777
204	-1.880849
204	-1.880877
204	-1.880886
204	-1.880819
204	-1.88063
204	-1.880323
204	-1.879902
204	-1.879415
204	-1.878922
204	-1.878459
204	-1.878038
204	-1.877694
204	-1.877413
204	-1.877169
204	-1.876973
204	-1.876802
204	-1.876647
204	-1.876482
204	-1.876304
204	-1.876145
204	-1.876028
204	-1.875927
204	-1.875934
204	-1.876056
204	-1.876328
204	-1.876752
204	-1.877272
204	-1.877875
204	-1.878452
204	-1.879012
204	-1.879493
204	-1.879915
204	-1.880289
204	-1.88059
204	-1.880855
204	-1.881061
204	-1.881226
204	-1.881355
204	-1.881442
204	-1.881518
204	-1.881591
204	-1.881674
204	-1.881832
204	-1.881983
204	-1.882164
204	-1.882294
204	-1.882279
204	-1.882134
204	-1.881834
204	-1.881445
204	-1.880928
204	-1.880369
204	-1.879798
204	-1.879183
204	-1.878623
204	-1.878066
204	-1.877575
204	-1.877105
204	-1.876685
204	-1.876272
204	-1.875893
204	-1.875521
204	-1.875147
204	-1.874856
204	-1.874584
204	-1.874348
204	-1.874254
204	-1.874198
204	-1.874287
204	-1.874525
204	-1.874927
204	-1.875528
204	-1.876188
204	-1.876908
204	-1.877588
204	-1.878178
204	-1.878673
204	-1.879058
204	-1.879334
204	-1.879508
204	-1.879607
204	-1.879614
204	-1.879563
204	-1.879508
204	-1.879425
204	-1.879333
204	-1.879302
204	-1.879338
204	-1.879504
204	-1.879735
204	-1.880075
204	-1.880453
204	-1.880797
204	-1.880973
204	-1.881053
204	-1.881026
204	-1.880889
204	-1.880733
204	-1.880557
204	-1.880437
204	-1.880303
204	-1.880212
204	-1.880178
204	-1.880178
204	-1.880167
204	-1.880151
204	-1.88002
204	-1.879789
204	-1.879465
204	-1.879052
204	-1.878568
204	-1.878114
204	-1.877696
204	-1.877343
204	-1.877051
204	-1.876841
204	-1.876719
204	-1.876652
204	-1.876618
204	-1.876597
204	-1.876607
204	-1.876618
204	-1.876629
204	-1.876663
204	-1.876754
204	-1.876923
204	-1.877228
204	-1.877657
204	-1.878162
204	-1.8787
204	-1.87922
204	-1.879678
204	-1.880057
204	-1.880422
204	-1.880704
204	-1.880974
204	-1.881202
204	-1.881415
204	-1.881584
204	-1.881751
204	-1.881906
204	-1.882026
204	-1.88218
204	-1.882313
204	-1.882451
204	-1.882542
204	-1.882571
204	-1.882456
204	-1.882173
204	-1.881792
204	-1.881296
204	-1.880737
204	-1.880143
204	-1.879497
204	-1.878854
204	-1.878253
204	-1.877675
204	-1.877108
204	-1.8766
204	-1.87613
204	-1.875696
204	-1.875297
204	-1.874922
204	-1.874599
204	-1.874321
204	-1.874089
204	-1.873917
204	-1.873814
204	-1.873837
204	-1.873999
204	-1.874327
204	-1.874818
204	-1.875483
204	-1.876182
204	-1.876899
204	-1.877558
204	-1.878107
204	-1.878523
204	-1.878834
204	-1.879005
204	-1.879116
204	-1.879129
204	-1.879092
204	-1.879002
204	-1.878889
204	-1.878763
204	-1.878693
204	-1.878668
204	-1.878749
204	-1.878929
204	-1.879226
204	-1.879639
204	-1.880038
204	-1.880395
204	-1.880652
204	-1.880803
204	-1.880847
204	-1.880838
204	-1.880821
204	-1.880797
204	-1.880823
204	-1.880857
204	-1.880942
204	-1.881018
204	-1.881128
204	-1.881213
204	-1.881246
204	-1.881206
204	-1.881037
204	-1.880756
204	-1.880335
204	-1.879839
204	-1.87932
204	-1.87882
204	-1.87836
204	-1.877929
204	-1.877575
204	-1.877276
204	-1.876975
204	-1.876711
204	-1.876407
204	-1.876156
204	-1.875882
204	-1.875651
204	-1.875429
204	-1.875232
204	-1.875111
204	-1.875112
204	-1.87527
204	-1.87555
204	-1.876023
204	-1.876567
204	-1.877197
204	-1.877808
204	-1.878394
204	-1.878929
204	-1.879403
204	-1.879779
204	-1.880109
204	-1.880339
204	-1.880506
204	-1.880626
204	-1.880691
204	-1.880704
204	-1.880723
204	-1.880738
204	-1.880789
204	-1.88091
204	-1.881098
204	-1.881353
204	-1.881567
204	-1.881724
204	-1.88173
204	-1.88161
204	-1.881325
204	-1.880947
204	-1.880483
204	-1.879985
204	-1.879505
204	-1.879027
204	-1.878596
204	-1.878175
204	-1.877806
204	-1.877475
204	-1.877121
204	-1.876789
204	-1.876456
204	-1.876069
204	-1.875726
204	-1.875391
204	-1.875088
204	-1.874872
204	-1.874729
204	-1.874707
204	-1.874809
204	-1.875063
204	-1.875462
204	-1.876009
204	-1.876601
204	-1.877239
204	-1.877866
204	-1.878454
204	-1.878969
204	-1.87942
204	-1.879739
204	-1.880028
204	-1.880187
204	-1.880259
204	-1.880287
204	-1.880285
204	-1.880251
204	-1.880227
204	-1.880249
204	-1.880326
204	-1.880506
204	-1.880726
204	-1.880988
204	-1.881279
204	-1.881426
204	-1.88144
204	-1.881328
204	-1.881043
204	-1.880689
204	-1.880276
204	-1.879877
204	-1.879465
204	-1.879105
204	-1.878775
204	-1.878486
204	-1.878226
204	-1.877966
204	-1.87773
204	-1.877446
204	-1.877068
204	-1.876704
204	-1.876323
204	-1.875957
204	-1.875638
204	-1.8754
204	-1.87525
204	-1.875232
204	-1.875322
204	-1.875553
204	-1.8759
204	-1.876333
204	-1.876844
204	-1.877393
204	-1.877947
204	-1.87847
204	-1.878993
204	-1.879469
204	-1.87987
204	-1.88021
204	-1.880462
204	-1.880633
204	-1.880715
204	-1.88079
204	-1.88082
204	-1.88086
204	-1.880914
204	-1.881021
204	-1.881172
204	-1.88137
204	-1.881582
204	-1.881786
204	-1.881876
204	-1.881828
204	-1.881649
204	-1.881312
204	-1.880848
204	-1.880346
204	-1.879804
204	-1.879261
204	-1.878744
204	-1.87827
204	-1.877818
204	-1.877439
204	-1.877051
204	-1.876669
204	-1.876302
204	-1.875922
204	-1.875546
204	-1.875192
204	-1.874882
204	-1.874615
204	-1.874434
204	-1.874315
204	-1.874346
204	-1.874517
204	-1.874824
204	-1.875311
204	-1.875913
204	-1.876558
204	-1.877219
204	-1.877843
204	-1.878423
204	-1.878906
204	-1.879274
204	-1.879559
204	-1.879753
204	-1.87985
204	-1.879876
204	-1.879856
204	-1.879815
204	-1.87973
204	-1.879695
204	-1.879724
204	-1.879833
204	-1.880006
204	-1.880284
204	-1.880612
204	-1.880894
204	-1.881088
204	-1.881125
204	-1.881046
204	-1.880827
204	-1.880548
204	-1.88024
204	-1.879917
204	-1.879626
204	-1.879387
204	-1.879176
204	-1.879027
204	-1.878883
204	-1.878748
204	-1.878533
204	-1.878289
204	-1.877963
204	-1.877571
204	-1.877129
204	-1.876732
204	-1.876375
204	-1.876106
204	-1.875904
204	-1.87582
204	-1.875854
204	-1.875965
204	-1.876186
204	-1.876485
204	-1.876788
204	-1.877149
204	-1.877521
204	-1.877899
204	-1.878315
204	-1.878752
204	-1.879228
204	-1.879646
204	-1.880058
204	-1.880376
204	-1.88063
204	-1.880798
204	-1.880959
204	-1.881093
204	-1.881211
204	-1.881364
204	-1.881501
204	-1.88167
204	-1.881847
204	-1.881997
204	-1.882141
204	-1.882215
204	-1.882175
204	-1.882017
204	-1.881716
204	-1.881278
204	-1.880756
204	-1.880192
204	-1.879598
204	-1.878994
204	-1.878425
204	-1.877866
204	-1.877355
204	-1.87685
204	-1.876389
204	-1.875938
204	-1.875517
204	-1.875124
204	-1.874769
204	-1.874466
204	-1.874205
204	-1.873971
204	-1.873847
204	-1.873823
204	-1.873873
204	-1.874113
204	-1.874546
204	-1.875112
204	-1.875806
204	-1.876518
204	-1.877185
204	-1.877809
204	-1.878304
204	-1.878667
204	-1.878966
204	-1.879121
204	-1.879183
204	-1.879206
204	-1.879159
204	-1.879061
204	-1.878956
204	-1.878881
204	-1.878817
204	-1.878861
204	-1.878999
204	-1.879234
204	-1.879582
204	-1.879977
204	-1.880335
204	-1.880586
204	-1.880729
204	-1.880746
204	-1.880694
204	-1.880585
204	-1.880491
204	-1.880401
204	-1.880353
204	-1.880328
204	-1.880363
204	-1.880395
204	-1.880438
204	-1.880459
204	-1.880424
204	-1.880247
204	-1.879952
204	-1.879567
204	-1.879109
204	-1.878593
204	-1.878136
204	-1.877717
204	-1.877377
204	-1.87709
204	-1.876864
204	-1.876672
204	-1.876544
204	-1.876384
204	-1.876252
204	-1.876142
204	-1.875983
204	-1.87589
204	-1.875812
204	-1.875814
204	-1.87592
204	-1.876193
204	-1.876614
204	-1.877156
204	-1.877721
204	-1.878292
204	-1.878827
204	-1.879307
204	-1.879726
204	-1.88007
204	-1.880375
204	-1.880659
204	-1.880871
204	-1.881029
204	-1.881167
204	-1.88127
204	-1.881354
204	-1.881458
204	-1.881558
204	-1.881715
204	-1.881874
204	-1.882008
204	-1.882133
204	-1.882073
204	-1.881892
204	-1.881567
204	-1.881109
204	-1.880589
204	-1.880015
204	-1.879396
204	-1.878802
204	-1.878211
204	-1.877677
204	-1.877152
204	-1.87667
204	-1.876227
204	-1.875798
204	-1.875437
204	-1.875067
204	-1.874722
204	-1.874415
204	-1.874176
204	-1.873958
204	-1.873846
204	-1.873853
204	-1.873953
204	-1.874253
204	-1.874704
204	-1.875316
204	-1.876002
204	-1.876727
204	-1.877392
204	-1.87796
204	-1.87841
204	-1.878771
204	-1.879026
204	-1.879194
204	-1.879256
204	-1.87922
204	-1.879173
204	-1.879098
204	-1.878982
204	-1.878924
204	-1.878879
204	-1.878954
204	-1.879105
204	-1.879395
204	-1.879757
204	-1.880131
204	-1.880464
204	-1.880663
204	-1.880772
204	-1.880746
204	-1.880665
204	-1.880546
204	-1.880432
204	-1.880327
204	-1.880264
204	-1.880241
204	-1.880257
204	-1.880287
204	-1.880316
204	-1.8803
204	-1.880188
204	-1.879999
204	-1.879659
204	-1.87925
204	-1.878767
204	-1.878288
204	-1.877837
204	-1.877451
204	-1.877144
204	-1.876876
204	-1.876714
204	-1.876562
204	-1.876452
204	-1.876347
204	-1.876244
204	-1.87615
204	-1.876071
204	-1.875994
204	-1.875981
204	-1.876065
204	-1.876274
204	-1.876617
204	-1.877123
204	-1.877674
204	-1.878229
204	-1.87879
204	-1.87926
204	-1.879702
204	-1.880062
204	-1.880386
204	-1.880647
204	-1.880886
204	-1.881056
204	-1.881222
204	-1.881364
204	-1.881482
204	-1.88158
204	-1.88169
204	-1.881813
204	-1.881971
204	-1.882102
204	-1.882204
204	-1.882176
204	-1.881984
204	-1.88167
204	-1.881224
204	-1.880698
204	-1.880119
204	-1.879525
204	-1.878896
204	-1.878303
204	-1.877736
204	-1.877184
204	-1.87669
204	-1.876228
204	-1.875812
204	-1.875404
204	-1.87503
204	-1.874691
204	-1.874401
204	-1.874123
204	-1.873932
204	-1.873818
204	-1.873774
204	-1.873864
204	-1.874131
204	-1.874567
204	-1.875169
204	-1.875847
204	-1.876605
204	-1.877258
204	-1.87785
204	-1.878308
204	-1.878672
204	-1.878937
204	-1.879097
204	-1.879159
204	-1.879156
204	-1.879095
204	-1.87899
204	-1.878903
204	-1.878814
204	-1.878742
204	-1.878811
204	-1.878945
204	-1.879222
204	-1.879593
204	-1.879971
204	-1.880335
204	-1.880587
204	-1.880714
204	-1.880757
204	-1.880712
204	-1.880624
204	-1.880553
204	-1.880485
204	-1.880449
204	-1.880449
204	-1.880509
204	-1.880559
204	-1.880609
204	-1.880621
204	-1.880574
204	-1.880428
204	-1.880123
204	-1.879713
204	-1.879255
204	-1.878748
204	-1.87824
204	-1.877858
204	-1.877485
204	-1.877165
204	-1.876937
204	-1.876726
204	-1.876541
204	-1.876378
204	-1.876192
204	-1.876035
204	-1.875867
204	-1.875722
204	-1.875608
204	-1.875602
204	-1.875686
204	-1.875922
204	-1.876319
204	-1.876808
204	-1.877422
204	-1.87801
204	-1.878566
204	-1.879075
204	-1.879521
204	-1.879897
204	-1.880236
204	-1.880501
204	-1.880732
204	-1.880911
204	-1.881043
204	-1.881138
204	-1.881212
204	-1.881261
204	-1.881363
204	-1.881493
204	-1.881673
204	-1.881845
204	-1.88199
204	-1.882046
204	-1.88194
204	-1.881688
204	-1.88132
204	-1.880835
204	-1.880293
204	-1.879721
204	-1.879136
204	-1.878572
204	-1.878016
204	-1.877523
204	-1.877045
204	-1.876612
204	-1.876217
204	-1.875827
204	-1.875442
204	-1.875089
204	-1.874768
204	-1.874505
204	-1.874261
204	-1.874102
204	-1.874037
204	-1.874078
204	-1.874257
204	-1.874629
204	-1.875165
204	-1.87581
204	-1.876526
204	-1.877202
204	-1.877834
204	-1.878354
204	-1.878761
204	-1.879079
204	-1.879302
204	-1.879435
204	-1.87947
204	-1.879465
204	-1.879394
204	-1.87931
204	-1.87924
204	-1.879181
204	-1.879205
204	-1.879309
204	-1.879535
204	-1.879836
204	-1.880223
204	-1.880558
204	-1.880788
204	-1.880899
204	-1.880877
204	-1.880743
204	-1.880596
204	-1.880414
204	-1.88024
204	-1.880112
204	-1.879976
204	-1.879937
204	-1.879901
204	-1.879883
204	-1.879839
204	-1.87974
204	-1.87955
204	-1.879246
204	-1.878825
204	-1.878388
204	-1.877908
204	-1.877494
204	-1.877138
204	-1.876836
204	-1.876623
204	-1.876497
204	-1.876424
204	-1.876414
204	-1.876426
204	-1.876455
204	-1.876481
204	-1.876519
204	-1.876592
204	-1.876701
204	-1.876891
204	-1.877191
204	-1.877604
204	-1.878099
204	-1.87864
204	-1.879128
204	-1.879575
204	-1.879953
204	-1.88031
204	-1.880574
204	-1.880843
204	-1.881047
204	-1.881248
204	-1.881434
204	-1.881618
204	-1.881766
204	-1.881901
204	-1.882053
204	-1.882188
204	-1.882322
204	-1.882397
204	-1.882379
