t	Voltage
304	-1.890033
304	-1.889861
304	-1.889703
304	-1.889546
304	-1.889401
304	-1.889273
304	-1.889185
304	-1.889059
304	-1.888972
304	-1.888898
304	-1.888834
304	-1.888785
304	-1.888735
304	-1.888703
304	-1.888654
304	-1.888614
304	-1.888571
304	-1.888554
304	-1.888595
304	-1.888663
304	-1.888792
304	-1.888965
304	-1.889106
304	-1.889271
304	-1.889409
304	-1.889523
304	-1.889614
304	-1.889671
304	-1.889731
304	-1.889761
304	-1.889791
304	-1.889803
304	-1.889804
304	-1.889795
304	-1.889768
304	-1.889772
304	-1.889751
304	-1.889802
304	-1.889841
304	-1.88992
304	-1.889997
304	-1.890061
304	-1.890103
304	-1.890115
304	-1.890102
304	-1.890067
304	-1.890023
304	-1.889958
304	-1.889894
304	-1.889844
304	-1.889774
304	-1.889753
304	-1.889718
304	-1.889687
304	-1.889639
304	-1.889605
304	-1.88954
304	-1.889462
304	-1.889349
304	-1.889264
304	-1.889164
304	-1.889094
304	-1.889001
304	-1.888938
304	-1.8889
304	-1.888887
304	-1.888914
304	-1.88892
304	-1.888969
304	-1.889009
304	-1.889061
304	-1.889125
304	-1.889184
304	-1.889256
304	-1.889385
304	-1.889479
304	-1.889589
304	-1.889698
304	-1.889799
304	-1.889878
304	-1.889944
304	-1.890004
304	-1.89005
304	-1.890076
304	-1.890105
304	-1.89015
304	-1.890181
304	-1.890219
304	-1.890278
304	-1.890305
304	-1.89035
304	-1.890381
304	-1.890391
304	-1.890361
304	-1.890316
304	-1.890217
304	-1.890106
304	-1.889964
304	-1.889829
304	-1.889677
304	-1.889548
304	-1.889425
304	-1.889291
304	-1.889184
304	-1.88905
304	-1.888943
304	-1.888838
304	-1.888747
304	-1.888667
304	-1.888584
304	-1.888513
304	-1.888479
304	-1.888416
304	-1.888388
304	-1.888396
304	-1.888417
304	-1.888484
304	-1.888592
304	-1.888741
304	-1.888909
304	-1.889044
304	-1.889206
304	-1.889332
304	-1.889442
304	-1.889529
304	-1.889588
304	-1.889602
304	-1.889629
304	-1.889629
304	-1.889614
304	-1.889587
304	-1.889551
304	-1.889541
304	-1.889527
304	-1.889542
304	-1.889578
304	-1.889661
304	-1.889747
304	-1.889829
304	-1.889922
304	-1.889962
304	-1.889985
304	-1.889993
304	-1.889976
304	-1.889959
304	-1.889945
304	-1.889918
304	-1.889914
304	-1.889927
304	-1.889919
304	-1.889955
304	-1.889956
304	-1.889961
304	-1.889935
304	-1.889892
304	-1.889815
304	-1.889705
304	-1.889598
304	-1.889492
304	-1.889381
304	-1.889286
304	-1.889193
304	-1.889135
304	-1.889093
304	-1.889041
304	-1.88899
304	-1.888958
304	-1.888908
304	-1.888876
304	-1.888837
304	-1.888799
304	-1.888796
304	-1.888791
304	-1.888833
304	-1.888888
304	-1.888983
304	-1.889102
304	-1.889239
304	-1.889387
304	-1.8895
304	-1.88963
304	-1.889717
304	-1.889818
304	-1.889886
304	-1.889943
304	-1.890009
304	-1.890045
304	-1.890073
304	-1.890082
304	-1.890092
304	-1.890107
304	-1.89014
304	-1.890177
304	-1.890217
304	-1.890273
304	-1.890293
304	-1.890295
304	-1.890249
304	-1.890192
304	-1.890074
304	-1.889969
304	-1.889831
304	-1.889704
304	-1.889544
304	-1.889427
304	-1.889275
304	-1.889183
304	-1.889064
304	-1.888964
304	-1.888876
304	-1.888787
304	-1.888718
304	-1.888622
304	-1.888546
304	-1.888496
304	-1.888451
304	-1.888416
304	-1.88841
304	-1.88843
304	-1.88847
304	-1.888568
304	-1.888705
304	-1.888865
304	-1.88901
304	-1.889171
304	-1.889316
304	-1.889434
304	-1.889526
304	-1.8896
304	-1.889645
304	-1.889654
304	-1.889669
304	-1.889648
304	-1.889631
304	-1.889621
304	-1.889579
304	-1.8896
304	-1.889604
304	-1.889648
304	-1.889692
304	-1.889772
304	-1.889865
304	-1.889945
304	-1.889973
304	-1.89001
304	-1.889996
304	-1.889961
304	-1.889926
304	-1.889914
304	-1.889842
304	-1.88983
304	-1.889806
304	-1.889805
304	-1.889804
304	-1.889789
304	-1.889808
304	-1.889751
304	-1.889702
304	-1.889629
304	-1.889524
304	-1.889412
304	-1.889302
304	-1.889216
304	-1.889118
304	-1.889065
304	-1.889009
304	-1.88898
304	-1.888965
304	-1.88897
304	-1.888968
304	-1.888965
304	-1.888977
304	-1.888978
304	-1.888967
304	-1.889
304	-1.889033
304	-1.88912
304	-1.889227
304	-1.889336
304	-1.889455
304	-1.889576
304	-1.889677
304	-1.889771
304	-1.889853
304	-1.889948
304	-1.889983
304	-1.890037
304	-1.890083
304	-1.890151
304	-1.890184
304	-1.890231
304	-1.890247
304	-1.890277
304	-1.890312
304	-1.89035
304	-1.890373
304	-1.890359
304	-1.890341
304	-1.890279
304	-1.89018
304	-1.890058
304	-1.88995
304	-1.889792
304	-1.889639
304	-1.889481
304	-1.889339
304	-1.889198
304	-1.889064
304	-1.888952
304	-1.888851
304	-1.888762
304	-1.888663
304	-1.888554
304	-1.888516
304	-1.888447
304	-1.888382
304	-1.888346
304	-1.888319
304	-1.888329
304	-1.888363
304	-1.888421
304	-1.888543
304	-1.888702
304	-1.888875
304	-1.889022
304	-1.889186
304	-1.889295
304	-1.889402
304	-1.889488
304	-1.889521
304	-1.889532
304	-1.889567
304	-1.889539
304	-1.889527
304	-1.889495
304	-1.889461
304	-1.889441
304	-1.889453
304	-1.889445
304	-1.889504
304	-1.889561
304	-1.889682
304	-1.889773
304	-1.889844
304	-1.889904
304	-1.88996
304	-1.889948
304	-1.889952
304	-1.889957
304	-1.889949
304	-1.889954
304	-1.889975
304	-1.889987
304	-1.889992
304	-1.890025
304	-1.890044
304	-1.890052
304	-1.890031
304	-1.890009
304	-1.889938
304	-1.889842
304	-1.889714
304	-1.889602
304	-1.889485
304	-1.889371
304	-1.889276
304	-1.889169
304	-1.889115
304	-1.889063
304	-1.888992
304	-1.888917
304	-1.888866
304	-1.888795
304	-1.888742
304	-1.888698
304	-1.888648
304	-1.888637
304	-1.888647
304	-1.888659
304	-1.888728
304	-1.88882
304	-1.888962
304	-1.889089
304	-1.889238
304	-1.889375
304	-1.889495
304	-1.889601
304	-1.889688
304	-1.889779
304	-1.88982
304	-1.889876
304	-1.88989
304	-1.889905
304	-1.889925
304	-1.889917
304	-1.8899
304	-1.889924
304	-1.889962
304	-1.890007
304	-1.890059
304	-1.89011
304	-1.890154
304	-1.890147
304	-1.890125
304	-1.890053
304	-1.88997
304	-1.88986
304	-1.889737
304	-1.889616
304	-1.889511
304	-1.889403
304	-1.889315
304	-1.889227
304	-1.889139
304	-1.889069
304	-1.888975
304	-1.888904
304	-1.888813
304	-1.888739
304	-1.888663
304	-1.888603
304	-1.888538
304	-1.888507
304	-1.888505
304	-1.888539
304	-1.888579
304	-1.888679
304	-1.888808
304	-1.888949
304	-1.889089
304	-1.889244
304	-1.889375
304	-1.889502
304	-1.889598
