t	Voltage
265	7.518219
265	8.13201
265	8.583997
265	8.955954
265	9.270915
265	9.541233
265	9.779184
265	9.988524
265	10.1546
265	10.29344
265	10.40207
265	10.47924
265	10.52501
265	10.53677
265	10.5172
265	10.46341
265	10.37874
265	10.26864
265	10.12714
265	9.964127
265	9.776513
265	9.56365
265	9.341682
265	9.103702
265	8.853625
265	8.597342
265	8.333422
265	8.072155
265	7.814988
265	7.565569
265	7.326656
265	7.100004
265	6.895046
265	6.713464
265	6.55529
265	6.421575
265	6.324892
265	6.260339
265	6.229854
265	6.235084
265	6.27608
265	6.352647
265	6.46454
265	6.60928
265	6.785361
265	6.991852
265	7.218767
265	7.465451
265	7.72679
265	8.00699
265	8.28016
265	8.556037
265	8.82755
265	9.090212
265	9.347997
265	9.575704
265	9.785657
265	9.970295
265	10.13049
265	10.26485
265	10.36685
265	10.44039
265	10.48093
265	10.48885
265	10.46513
265	10.40981
265	10.32328
265	10.21026
265	10.06528
265	9.903149
265	9.71372
265	9.502495
265	9.276785
265	9.029958
265	8.78453
265	8.529709
265	8.269255
265	8.008693
265	7.743432
265	7.497602
265	7.260616
265	7.036768
265	6.831714
265	6.646327
265	6.489009
265	6.361462
265	6.263428
265	6.196075
265	6.166934
265	6.17228
265	6.213447
265	6.29037
265	6.404047
265	6.549503
265	6.725507
265	6.929903
265	7.157039
265	7.406252
265	7.668684
265	7.94141
265	8.217171
265	8.501192
265	8.769799
265	9.031518
265	9.281131
265	9.513346
265	9.727828
265	9.915283
265	10.0749
265	10.20808
265	10.31547
265	10.38535
265	10.42262
265	10.42933
265	10.40818
265	10.35582
265	10.27256
265	10.15909
265	10.01784
265	9.852841
265	9.655614
265	9.450497
265	9.227768
265	8.989724
265	8.740442
265	8.482324
265	8.223087
265	7.963952
265	7.708505
265	7.452217
265	7.218249
265	6.997264
265	6.792293
265	6.61052
265	6.450217
265	6.322495
265	6.224777
265	6.16021
265	6.128848
265	6.135684
265	6.177511
265	6.25472
265	6.366966
265	6.516609
265	6.690925
265	6.894186
265	7.121633
265	7.369032
265	7.634612
265	7.905794
265	8.182894
265	8.459998
265	8.741083
265	8.999804
265	9.249019
265	9.48046
265	9.69177
265	9.886953
265	10.04559
265	10.17622
265	10.27906
265	10.35158
265	10.39142
265	10.40092
265	10.38026
265	10.32728
265	10.24156
265	10.1303
265	9.99109
265	9.827741
265	9.638742
265	9.42519
265	9.203924
265	8.966908
265	8.717844
265	8.462002
265	8.200369
265	7.940604
265	7.686094
265	7.437924
265	7.192389
265	6.973177
265	6.769958
265	6.587931
265	6.430716
265	6.298573
265	6.20179
265	6.138014
265	6.108119
265	6.113077
265	6.153937
265	6.231745
265	6.3434
265	6.488492
265	6.6701
265	6.87187
265	7.099394
265	7.346645
265	7.608697
265	7.88613
265	8.163853
265	8.439691
265	8.711993
265	8.981621
265	9.227203
265	9.457487
265	9.668315
265	9.856954
265	10.02136
265	10.15296
265	10.25467
265	10.32558
265	10.37012
265	10.37832
265	10.3533
265	10.29911
265	10.21358
265	10.1017
265	9.963436
265	9.800381
265	9.613647
265	9.401333
265	9.179696
265	8.941278
265	8.692769
265	8.43786
265	8.171742
265	7.916152
265	7.660471
265	7.412542
265	7.174504
265	6.948927
265	6.746536
265	6.566478
265	6.410175
265	6.276917
265	6.181489
265	6.117662
265	6.08745
265	6.09293
265	6.133752
265	6.211772
265	6.324987
265	6.469909
265	6.646815
265	6.857144
265	7.082843
265	7.3301
265	7.591064
265	7.864123
265	8.145832
265	8.423185
265	8.69318
265	8.954329
265	9.212998
265	9.440302
265	9.650594
265	9.837633
265	10.00031
265	10.13563
265	10.23684
265	10.30847
265	10.35168
265	10.35857
265	10.33582
265	10.28414
265	10.2017
265	10.09041
265	9.950355
265	9.787154
265	9.599407
265	9.393652
265	9.168252
265	8.923759
265	8.680653
265	8.426323
265	8.168411
265	7.909744
265	7.651783
265	7.404273
265	7.166638
265	6.944297
265	6.73382
265	6.555421
265	6.399794
265	6.273088
265	6.175757
265	6.10835
265	6.077322
265	6.083621
265	6.124908
265	6.204711
265	6.316154
265	6.461403
265	6.638198
265	6.842418
265	7.073312
265	7.320508
265	7.582641
265	7.855191
265	8.1406
265	8.412344
265	8.683649
265	8.946634
265	9.196201
265	9.430721
265	9.643221
265	9.824623
265	9.986127
265	10.12429
265	10.22634
265	10.29793
265	10.34048
265	10.35149
265	10.3291
265	10.27582
265	10.1929
265	10.08279
265	9.942869
265	9.77478
265	9.587133
265	9.382443
265	9.158639
265	8.914002
265	8.670375
265	8.417978
265	8.160828
265	7.902225
265	7.639532
265	7.395319
265	7.160067
265	6.93886
265	6.734476
265	6.549052
265	6.391333
265	6.26402
265	6.165725
265	6.098117
265	6.069072
265	6.074742
265	6.116059
265	6.193583
265	6.308827
265	6.45239
265	6.628665
265	6.833613
265	7.062275
265	7.313539
265	7.577348
265	7.847682
265	8.122864
265	8.407708
265	8.675867
265	8.937952
265	9.186825
265	9.417969
265	9.637314
265	9.820773
265	9.980335
265	10.11212
265	10.21698
265	10.29
265	10.33201
265	10.34183
265	10.31863
265	10.26615
265	10.18415
265	10.07315
265	9.933929
265	9.769073
265	9.576393
265	9.373474
265	9.150311
265	8.912633
265	8.662951
265	8.399236
265	8.145255
265	7.887842
265	7.633243
265	7.384314
265	7.142231
265	6.921339
265	6.718795
265	6.537724
265	6.37513
265	6.24982
265	6.153104
265	6.088852
265	6.058987
265	6.064215
265	6.105478
265	6.183391
265	6.296117
265	6.441855
265	6.623744
265	6.824871
265	7.052096
265	7.298882
265	7.561966
265	7.838591
265	8.116439
265	8.392488
265	8.664441
265	8.927572
265	9.178446
265	9.408889
265	9.619689
265	9.807438
265	9.974204
265	10.10505
265	10.21028
265	10.28164
265	10.32256
265	10.33113
265	10.30815
265	10.25361
265	10.16993
265	10.06018
265	9.917148
265	9.757235
265	9.571563
265	9.366157
265	9.143183
265	8.902882
265	8.65565
265	8.40202
265	8.145366
265	7.879045
265	7.628103
265	7.381562
265	7.144598
265	6.922889
265	6.715894
265	6.533791
265	6.378402
265	6.250656
265	6.148988
265	6.08623
265	6.057024
265	6.062822
265	6.103502
265	6.182968
265	6.294852
265	6.440129
265	6.616373
265	6.820065
265	7.05586
265	7.299922
265	7.561033
265	7.832679
265	8.109907
265	8.395401
265	8.662365
265	8.923622
265	9.172104
265	9.402544
265	9.61759
265	9.804804
265	9.965696
265	10.09658
265	10.20024
265	10.27169
265	10.31432
265	10.32539
265	10.30522
265	10.25315
265	10.17072
265	10.06035
265	9.921611
265	9.753988
265	9.569747
265	9.365538
265	9.142652
265	8.905726
265	8.650102
265	8.399738
265	8.142917
265	7.884188
265	7.628171
265	7.371754
265	7.137221
265	6.916677
265	6.713072
265	6.531428
265	6.371993
265	6.244115
265	6.14793
265	6.083699
265	6.051847
265	6.058018
265	6.099664
265	6.177745
265	6.290328
265	6.437431
265	6.614949
265	6.818403
265	7.04692
265	7.302505
265	7.561431
265	7.832609
265	8.108538
