t	Voltage
413	8.954947
413	8.817321
413	8.829695
413	8.903428
413	9.001006
413	9.108115
413	9.220082
413	9.319635
413	9.412023
413	9.4915
413	9.557752
413	9.609509
413	9.642147
413	9.65635
413	9.652862
413	9.630895
413	9.592485
413	9.53685
413	9.465591
413	9.378667
413	9.274278
413	9.162279
413	9.038822
413	8.906648
413	8.766611
413	8.619403
413	8.469903
413	8.321936
413	8.172822
413	8.020402
413	7.882627
413	7.751958
413	7.6301
413	7.519833
413	7.419209
413	7.33931
413	7.275887
413	7.230333
413	7.204208
413	7.196899
413	7.210573
413	7.245779
413	7.300664
413	7.375319
413	7.468602
413	7.577095
413	7.700891
413	7.837093
413	7.984682
413	8.139214
413	8.29809
413	8.458143
413	8.624509
413	8.777044
413	8.924574
413	9.065052
413	9.194202
413	9.314171
413	9.418102
413	9.503806
413	9.574209
413	9.628208
413	9.664486
413	9.681451
413	9.679672
413	9.659638
413	9.621442
413	9.566976
413	9.495742
413	9.409977
413	9.309757
413	9.192673
413	9.071282
413	8.939065
413	8.799921
413	8.655785
413	8.501441
413	8.354485
413	8.206943
413	8.062718
413	7.922475
413	7.787749
413	7.663964
413	7.554237
413	7.457899
413	7.373561
413	7.310894
413	7.265759
413	7.239108
413	7.232821
413	7.246279
413	7.280955
413	7.335445
413	7.409759
413	7.502475
413	7.614178
413	7.738962
413	7.874328
413	8.020268
413	8.179915
413	8.336732
413	8.495089
413	8.65356
413	8.80913
413	8.964022
413	9.098476
413	9.222884
413	9.338017
413	9.439893
413	9.530772
413	9.599739
413	9.652605
413	9.688284
413	9.705685
413	9.7033
413	9.68119
413	9.643383
413	9.588183
413	9.517145
413	9.430144
413	9.330647
413	9.219638
413	9.097028
413	8.95988
413	8.822451
413	8.678123
413	8.529834
413	8.380269
413	8.225388
413	8.083678
413	7.945224
413	7.813764
413	7.69125
413	7.577469
413	7.479125
413	7.398292
413	7.334531
413	7.288349
413	7.261377
413	7.25531
413	7.268969
413	7.304077
413	7.360343
413	7.433671
413	7.526585
413	7.635209
413	7.758605
413	7.900245
