Field	X	Y
0	-6.14677e-08	-1.56463e-07
-5	-2.01167e-07	9.59267e-08
-10	-2.35626e-07	1.21073e-07
-15	-2.56116e-07	8.38195e-08
-20	-1.90922e-07	1.08034e-07
-25	-1.31317e-07	1.67639e-08
-30	-1.24798e-07	6.7987e-08
-35	-2.18862e-07	1.14553e-07
-40	-3.17583e-07	-4.74977e-08
-45	-3.66012e-07	-7.26436e-08
-50	-3.44591e-07	3.63218e-08
-55	2.33763e-07	1.13622e-07
-60	7.64619e-07	4.65664e-08
-65	2.96162e-07	3.72532e-09
-70	-1.24798e-07	-9.31328e-09
-75	-2.58909e-07	1.39699e-08
-80	-1.20142e-07	2.79398e-09
-85	-9.9652e-08	7.17123e-08
-90	-2.20724e-07	5.77422e-08
-95	-2.44008e-07	3.44592e-08
-100	-2.48665e-07	1.67639e-08
-105	-2.48665e-07	9.31328e-09
-110	-2.48665e-07	8.84761e-08
-115	-2.319e-07	1.20142e-07
-120	-1.38768e-07	4.28411e-08
-125	-2.16068e-07	-8.19568e-08
-130	-2.37488e-07	2.14205e-08
-135	-1.43425e-07	1.06171e-07
-140	-1.98373e-07	3.16652e-08
