Field	X	Y
0	-2.77536e-07	8.66135e-08
-5	-4.29342e-07	6.33304e-08
-10	-4.2841e-07	-7.0781e-08
-15	-4.52625e-07	4.65664e-09
-20	-4.74045e-07	8.19568e-08
-25	-5.17819e-07	-1.49013e-08
-30	-4.25616e-07	-8.00942e-08
-35	-5.1875e-07	-5.58796e-09
-40	-7.24573e-07	8.38196e-09
-45	-7.90697e-07	9.49954e-08
-50	-8.30743e-07	2.42145e-08
-55	-4.53556e-07	7.54376e-08
-60	8.28882e-08	1.53669e-07
-65	2.20724e-07	4.37724e-08
-70	3.52973e-07	-1.76952e-08
-75	3.55767e-07	6.98496e-08
-80	2.943e-07	1.86266e-08
-85	2.70085e-07	1.0524e-07
-90	1.83471e-07	7.0781e-08
-95	8.19568e-08	7.0781e-08
-100	1.86266e-08	2.14205e-08
-105	-8.00942e-08	2.14205e-08
-110	-1.20142e-07	1.1269e-07
-115	-9.6858e-08	5.86735e-08
-120	-1.08965e-07	7.0781e-08
-125	-1.55532e-07	1.39699e-08
-130	-1.43425e-07	1.0524e-07
-135	-1.39699e-07	2.79398e-08
-140	-2.04892e-07	-3.07339e-08
