Field	X	Y
0	-4.10715e-07	3.72531e-08
-5	-4.52625e-07	8.19568e-08
-10	-3.84638e-07	-4.37724e-08
-15	-4.74045e-07	2.32832e-08
-20	-4.4238e-07	1.08034e-07
-25	-4.86154e-07	1.86266e-08
-30	-4.43311e-07	4.65664e-09
-35	-5.26201e-07	9.49954e-08
-40	-6.43548e-07	3.81845e-08
-45	-7.30161e-07	5.30856e-08
-50	-7.57169e-07	1.03377e-07
-55	-3.84638e-07	6.42617e-08
-60	1.09897e-07	5.21543e-08
-65	1.65776e-07	-2.79398e-08
-70	2.39352e-07	-4.65664e-09
-75	2.43077e-07	2.70085e-08
-80	2.78467e-07	2.79398e-09
-85	2.69154e-07	0.0
-90	2.08617e-07	6.14677e-08
-95	4.00471e-08	1.11759e-07
-100	-2.23519e-08	9.59267e-08
-105	-8.75448e-08	1.11759e-08
-110	-1.03377e-07	5.49483e-08
-115	-1.03377e-07	7.26436e-08
-120	-1.88128e-07	1.39699e-08
-125	-1.71364e-07	0.0
-130	-1.23867e-07	8.28882e-08
-135	-1.67639e-07	2.79398e-08
-140	-1.1269e-07	1.86266e-09
