Field	X	Y
0	1.58326e-07	-2.70085e-08
-5	-9.4064e-08	-4.65664e-09
-10	-1.22004e-07	-4.93603e-08
-15	-1.81609e-07	-1.58326e-08
-20	-1.18278e-07	6.23991e-08
-25	-5.58796e-09	1.03377e-07
-30	-1.04309e-07	5.1223e-08
-35	-1.81609e-07	9.03387e-08
-40	-1.60188e-07	1.30386e-08
-45	-1.29455e-07	0.0
-50	-1.24798e-07	-5.58796e-09
-55	4.57281e-07	8.28882e-08
-60	1.12225e-06	1.20142e-07
-65	5.113e-07	1.16416e-07
-70	-5.21543e-08	1.17347e-07
-75	-1.85334e-07	9.77893e-08
-80	-3.19445e-07	9.31328e-09
-85	-3.68806e-07	5.1223e-08
-90	-3.73462e-07	6.98496e-08
-95	-3.76256e-07	4.19097e-08
-100	-3.27827e-07	1.31317e-07
-105	-2.16068e-07	9.31327e-08
-110	-2.44008e-07	9.31327e-08
-115	-2.01167e-07	1.21073e-07
-120	-1.34111e-07	8.75448e-08
-125	-1.25729e-07	4.19097e-08
-130	-1.83471e-07	4.8429e-08
-135	-2.33763e-07	6.05364e-08
-140	-2.23518e-07	9.31327e-08
