Field	X	Y
0	-3.52973e-07	1.1921e-07
-5	-4.86154e-07	1.30386e-08
-10	-4.93605e-07	1.00583e-07
-15	-3.99539e-07	4.19097e-08
-20	-4.80566e-07	1.03377e-07
-25	-5.3272e-07	8.66135e-08
-30	-5.64385e-07	1.11759e-08
-35	-6.96633e-07	-9.31328e-09
-40	-6.57517e-07	6.23991e-08
-45	-7.89765e-07	6.33304e-08
-50	-9.69514e-07	-1.02446e-08
-55	-4.86154e-07	3.25965e-08
-60	1.21073e-07	5.40169e-08
-65	1.23867e-07	1.08034e-07
-70	3.16651e-07	-2.42145e-08
-75	2.45871e-07	-5.58796e-09
-80	2.319e-07	0.0
-85	1.89059e-07	0.0
-90	1.32249e-07	0.0
-95	3.44592e-08	5.77422e-08
-100	-2.79398e-09	1.67639e-08
-105	-1.0524e-07	5.58796e-09
-110	-1.51806e-07	1.0524e-07
-115	-1.55532e-07	6.05364e-08
-120	-2.12342e-07	6.51929e-09
-125	-1.71364e-07	5.30856e-08
-130	-1.34111e-07	3.91158e-08
-135	-2.03029e-07	9.03387e-08
-140	-2.43077e-07	1.58326e-08
