Field	X	Y
0	-3.07339e-08	1.74158e-07
-5	-5.77422e-08	4.09784e-08
-10	-1.11759e-08	-1.11759e-08
-15	-2.14205e-08	-7.54376e-08
-20	-7.82316e-08	7.17123e-08
-25	-1.20142e-07	4.47037e-08
-30	-1.03377e-07	6.89183e-08
-35	-3.53905e-08	7.45064e-09
-40	-1.50875e-07	2.32832e-08
-45	-2.18862e-07	1.09897e-07
-50	-2.34694e-07	4.5635e-08
-55	3.90226e-07	5.68109e-08
-60	1.03843e-06	6.7987e-08
-65	6.14677e-07	9.59267e-08
-70	-3.07339e-08	8.00942e-08
-75	-1.26661e-07	8.00942e-08
-80	-2.48665e-07	2.32832e-08
-85	-3.89295e-07	1.08034e-07
-90	-4.08852e-07	1.16416e-07
-95	-3.78119e-07	8.56821e-08
-100	-4.49831e-07	7.63689e-08
-105	-3.02682e-07	8.19568e-08
-110	-2.54253e-07	1.58326e-08
-115	-2.00235e-07	1.86266e-09
-120	-2.41214e-07	-3.63218e-08
-125	-2.37488e-07	-4.65664e-09
-130	-1.48081e-07	4.93603e-08
-135	-2.32832e-07	4.8429e-08
-140	-2.44008e-07	9.3133e-10
