Field	X	Y
0	-3.36209e-07	1.99304e-07
-5	-2.39352e-07	1.95579e-08
-10	-2.48665e-07	-9.03387e-08
-15	-1.97441e-07	4.8429e-08
-20	-2.41214e-07	0.0
-25	-2.54253e-07	-1.76952e-08
-30	-2.43077e-07	-2.79398e-09
-35	-2.43077e-07	-1.76952e-08
-40	-2.57047e-07	2.98025e-08
-45	-3.61355e-07	4.47037e-08
-50	-4.76841e-07	1.30386e-08
-55	1.15484e-07	6.98496e-08
-60	7.69276e-07	4.47037e-08
-65	3.14789e-07	2.23519e-08
-70	-2.46802e-07	3.72532e-09
-75	-2.6636e-07	-6.51929e-09
-80	-1.6112e-07	-9.3133e-10
-85	-9.77893e-08	5.86735e-08
-90	-1.3318e-07	1.14553e-07
-95	-2.34694e-07	4.93603e-08
-100	-2.79399e-07	6.51929e-09
-105	-3.05476e-07	1.11759e-08
-110	-2.58909e-07	6.14677e-08
-115	-2.49596e-07	7.45064e-09
-120	-2.95231e-07	0.0
-125	-2.82193e-07	2.14205e-08
-130	-2.02098e-07	9.31328e-09
-135	-2.40283e-07	1.00583e-07
-140	-2.44008e-07	1.08034e-07
