Field	X	Y
0	-4.44243e-07	-1.26661e-07
-5	-3.80913e-07	-1.49013e-08
-10	-4.48899e-07	-6.33304e-08
-15	-4.84291e-07	-1.11759e-08
-20	-4.02333e-07	8.47508e-08
-25	-4.44243e-07	1.11759e-07
-30	-5.59729e-07	1.58326e-08
-35	-5.05712e-07	-6.23991e-08
-40	-5.89531e-07	-9.31328e-09
-45	-7.18053e-07	2.79398e-08
-50	-8.50301e-07	2.79398e-09
-55	-3.85569e-07	5.21543e-08
-60	1.84403e-07	7.54376e-08
-65	1.52738e-07	1.16416e-07
-70	1.28523e-07	1.63914e-07
-75	1.36905e-07	4.00471e-08
-80	2.32832e-07	4.19097e-08
-85	2.47734e-07	1.06171e-07
-90	1.40631e-07	2.60771e-08
-95	2.98025e-08	1.86266e-09
-100	-3.16652e-08	3.25965e-08
-105	-1.13622e-07	-3.16652e-08
-110	-1.74158e-07	7.45063e-08
-115	-1.42493e-07	1.11759e-08
-120	-1.26661e-07	1.86266e-08
-125	-1.34111e-07	1.06171e-07
-130	-1.77884e-07	3.91158e-08
-135	-2.12342e-07	9.31328e-09
-140	-2.16068e-07	1.39699e-08
