Field	X	Y
0	-3.88363e-07	-1.06171e-07
-5	-3.73462e-07	1.02446e-07
-10	-3.74393e-07	2.42145e-08
-15	-3.73462e-07	7.73002e-08
-20	-3.75325e-07	3.25965e-08
-25	-3.91157e-07	9.9652e-08
-30	-4.90811e-07	1.21073e-07
-35	-5.3272e-07	4.09784e-08
-40	-5.01987e-07	4.8429e-08
-45	-6.71487e-07	1.58326e-08
-50	-8.0001e-07	1.86266e-09
-55	-3.92089e-07	3.72531e-08
-60	2.69154e-07	9.4064e-08
-65	4.06058e-07	1.21073e-07
-70	4.68457e-07	1.94647e-07
-75	3.21308e-07	1.1921e-07
-80	9.59267e-08	1.22004e-07
-85	9.31328e-09	2.51458e-08
-90	-8.75448e-08	1.86266e-09
-95	-1.22004e-07	8.75448e-08
-100	-9.87206e-08	2.14205e-08
-105	-3.25965e-08	1.86266e-08
-110	-3.25965e-08	1.95579e-08
-115	-1.1269e-07	7.45063e-08
-120	-5.86735e-08	1.11759e-07
-125	-1.08034e-07	1.67639e-08
-130	-2.11411e-07	-3.72532e-09
-135	-2.44008e-07	4.65664e-09
-140	-1.98373e-07	4.93603e-08
