Field	X	Y
0	-9.12701e-08	-3.63218e-08
-5	-1.1921e-07	2.79398e-09
-10	-1.24798e-07	1.58326e-08
-15	-8.00942e-08	2.98025e-08
-20	-9.4064e-08	5.40169e-08
-25	-3.35278e-08	1.39699e-08
-30	-3.91158e-08	8.47508e-08
-35	-6.61244e-08	1.20142e-07
-40	-1.35974e-07	9.59267e-08
-45	-2.23518e-07	1.1269e-07
-50	-2.46802e-07	1.59257e-07
-55	3.716e-07	5.1223e-08
-60	1.02167e-06	1.02446e-08
-65	5.69042e-07	1.16416e-07
-70	3.63218e-08	1.73227e-07
-75	-1.09897e-07	8.38196e-09
-80	-1.99304e-07	9.31328e-09
-85	-3.09201e-07	6.51929e-09
-90	-3.66012e-07	0.0
-95	-3.42729e-07	3.91158e-08
-100	-2.75673e-07	8.28882e-08
-105	-2.63566e-07	8.28882e-08
-110	-1.80677e-07	1.39699e-08
-115	-1.43425e-07	1.0524e-07
-120	-1.89991e-07	8.84761e-08
-125	-1.55532e-07	5.1223e-08
-130	-2.36557e-07	5.58796e-09
-135	-2.48665e-07	9.03387e-08
-140	-2.1048e-07	9.59267e-08
