Field	X	Y
0	-3.11995e-07	2.55184e-07
-5	-4.76841e-07	3.63218e-08
-10	-4.94536e-07	1.10828e-07
-15	-4.25616e-07	2.14205e-08
-20	-5.33651e-07	-2.42145e-08
-25	-6.1002e-07	1.76952e-08
-30	-6.20264e-07	6.33304e-08
-35	-7.17122e-07	1.14553e-07
-40	-7.4413e-07	1.22935e-07
-45	-8.02804e-07	4.8429e-08
-50	-9.49021e-07	4.65664e-09
-55	-5.01987e-07	2.98025e-08
-60	4.19097e-08	4.65664e-09
-65	1.42493e-07	7.45064e-09
-70	2.37488e-07	6.05364e-08
-75	2.47734e-07	4.47037e-08
-80	2.45871e-07	8.75448e-08
-85	3.18514e-07	5.58796e-09
-90	7.54376e-08	1.02446e-08
-95	8.38195e-08	0.0
-100	1.49013e-08	2.14205e-08
-105	-1.03377e-07	4.65664e-09
-110	-1.24798e-07	0.0
-115	-1.81609e-07	4.65664e-08
-120	-1.62982e-07	1.10828e-07
-125	-1.64845e-07	2.79398e-08
-130	-1.55532e-07	-4.09784e-08
-135	-1.8254e-07	8.28882e-08
-140	-1.32249e-07	7.17123e-08
