Field	X	Y
0	-2.37488e-07	1.86266e-09
-5	-4.13509e-07	1.58326e-08
-10	-4.69388e-07	8.19568e-08
-15	-4.47968e-07	1.18278e-07
-20	-5.78355e-07	1.0524e-07
-25	-6.18402e-07	5.58796e-08
-30	-5.89531e-07	-6.42617e-08
-35	-6.83594e-07	-2.14205e-08
-40	-6.8732e-07	-5.49483e-08
-45	-7.7207e-07	2.79398e-08
-50	-9.17356e-07	3.91158e-08
-55	-4.79635e-07	3.72532e-09
-60	6.61244e-08	2.98025e-08
-65	2.57978e-07	7.17123e-08
-70	3.46454e-07	6.05364e-08
-75	2.63566e-07	9.59267e-08
-80	2.943e-07	9.59267e-08
-85	2.69154e-07	4.65664e-09
-90	4.19097e-08	1.58326e-08
-95	3.25965e-08	1.00583e-07
-100	-4.93603e-08	3.44592e-08
-105	-2.42145e-08	8.75448e-08
-110	-2.79398e-09	-9.3133e-10
-115	-7.91629e-08	-3.16652e-08
-120	-8.10255e-08	0.0
-125	-1.28523e-07	3.72532e-09
-130	-2.23518e-07	5.1223e-08
-135	-2.1048e-07	6.51929e-09
-140	-2.14205e-07	1.39699e-08
