Field	X	Y
0	-4.90811e-07	4.37724e-08
-5	-4.33998e-07	2.32832e-08
-10	-3.96745e-07	2.88711e-08
-15	-4.39586e-07	1.11759e-08
-20	-4.4238e-07	0.0
-25	-5.56003e-07	1.86266e-09
-30	-6.04432e-07	0.0
-35	-5.21544e-07	-4.74977e-08
-40	-5.40171e-07	-1.30386e-08
-45	-7.10603e-07	-9.3133e-10
-50	-8.47507e-07	0.0
-55	-3.94883e-07	1.39699e-08
-60	9.77893e-08	1.08034e-07
-65	2.1048e-07	2.14205e-08
-70	2.29106e-07	8.38196e-09
-75	1.94647e-07	9.3133e-10
-80	2.319e-07	0.0
-85	1.4715e-07	4.65664e-09
-90	2.51458e-08	2.60771e-08
-95	1.86266e-09	1.86266e-09
-100	-3.16652e-08	7.73002e-08
-105	-1.13622e-07	1.1921e-07
-110	-1.23867e-07	-3.44592e-08
-115	-2.25381e-07	-5.21543e-08
-120	-2.48665e-07	-4.5635e-08
-125	-2.48665e-07	-4.47037e-08
-130	-2.44008e-07	-7.45064e-09
-135	-1.43425e-07	7.35749e-08
-140	-2.00235e-07	1.08965e-07
