Field	X	Y
0	-1.92785e-07	6.61244e-08
-5	-3.59492e-07	1.08965e-07
-10	-4.78703e-07	1.02446e-08
-15	-4.9733e-07	7.91629e-08
-20	-4.25616e-07	1.21073e-08
-25	-4.44243e-07	2.04892e-08
-30	-5.77424e-07	7.45064e-09
-35	-6.17471e-07	0.0
-40	-6.82663e-07	6.51929e-09
-45	-7.74864e-07	8.84761e-08
-50	-8.59614e-07	2.98025e-08
-55	-4.35861e-07	1.86266e-09
-60	1.546e-07	4.65664e-08
-65	2.33763e-07	2.32832e-08
-70	3.56698e-07	4.65664e-08
-75	3.13858e-07	1.58326e-08
-80	2.05823e-07	1.86266e-09
-85	1.79746e-07	3.91158e-08
-90	1.49013e-07	6.33304e-08
-95	2.79398e-08	5.1223e-08
-100	7.73002e-08	5.77422e-08
-105	-4.00471e-08	-1.67639e-08
-110	-1.67639e-07	-2.79398e-09
-115	-2.30038e-07	7.73002e-08
-120	-1.78815e-07	1.58326e-08
-125	-1.29455e-07	1.86266e-09
-130	-7.82316e-08	1.86266e-09
-135	-7.54376e-08	9.59267e-08
-140	-1.32249e-07	1.58326e-08
