Field	X	Y
0	-2.8033e-07	-1.56463e-07
-5	-4.24685e-07	-5.58796e-09
-10	-4.32135e-07	1.86266e-08
-15	-4.88017e-07	1.39699e-08
-20	-5.70904e-07	1.86266e-09
-25	-5.27132e-07	4.19097e-08
-30	-5.89531e-07	9.31327e-08
-35	-5.37377e-07	9.6858e-08
-40	-5.73698e-07	1.21073e-08
-45	-7.09671e-07	4.5635e-08
-50	-9.2015e-07	4.19097e-08
-55	-4.57281e-07	9.31328e-09
-60	1.16416e-07	5.96051e-08
-65	1.35974e-07	4.19097e-08
-70	3.38072e-07	-1.02446e-08
-75	3.06407e-07	8.38196e-09
-80	2.55184e-07	2.32832e-08
-85	2.49596e-07	4.65664e-09
-90	1.31317e-07	0.0
-95	1.11759e-08	1.86266e-09
-100	-4.93603e-08	2.98025e-08
-105	-9.87206e-08	1.11759e-07
-110	-1.22004e-07	5.30856e-08
-115	-1.29455e-07	6.51929e-09
-120	-1.30386e-07	-9.3133e-10
-125	-6.89183e-08	-1.01515e-07
-130	-1.69502e-07	-3.53905e-08
-135	-2.25381e-07	-4.93603e-08
-140	-2.64497e-07	-2.23519e-08
