Field	X	Y
0	-1.26661e-07	-1.90922e-07
-5	-8.38195e-08	-8.10255e-08
-10	-1.07103e-07	1.1269e-07
-15	-1.22004e-07	8.84761e-08
-20	-1.91853e-07	3.81845e-08
-25	-1.30386e-07	5.1223e-08
-30	-1.08034e-07	-1.49013e-08
-35	-2.00235e-07	-3.53905e-08
-40	-1.39699e-07	8.94074e-08
-45	-2.13274e-07	-3.44592e-08
-50	-2.06755e-07	-1.39699e-08
-55	3.99539e-07	1.76952e-08
-60	9.74171e-07	6.7987e-08
-65	6.03501e-07	4.65664e-08
-70	-3.16652e-08	3.72532e-09
-75	-2.1793e-07	4.47037e-08
-80	-2.16068e-07	4.65664e-09
-85	-3.54836e-07	2.60771e-08
-90	-3.74393e-07	9.31327e-08
-95	-2.69154e-07	4.28411e-08
-100	-2.50528e-07	4.8429e-08
-105	-2.20724e-07	3.53905e-08
-110	-2.26312e-07	1.86266e-09
-115	-2.46802e-07	5.86735e-08
-120	-2.16068e-07	1.1921e-07
-125	-2.33763e-07	2.79398e-08
-130	-2.56116e-07	4.28411e-08
-135	-2.50528e-07	3.07339e-08
-140	-2.67291e-07	-2.79398e-09
