Field	X	Y
0	-1.34111e-07	-1.38768e-07
-5	-2.46802e-07	-1.95579e-08
-10	-3.11995e-07	-2.42145e-08
-15	-3.24102e-07	3.63218e-08
-20	-3.46454e-07	2.23519e-08
-25	-3.66943e-07	2.23519e-08
-30	-4.44243e-07	1.30386e-08
-35	-4.92673e-07	1.86266e-09
-40	-4.9733e-07	7.91629e-08
-45	-5.16888e-07	2.32832e-08
-50	-7.14328e-07	-4.37724e-08
-55	-1.76021e-07	-2.14205e-08
-60	4.31204e-07	-2.79398e-09
-65	3.86501e-07	-3.07339e-08
-70	4.02333e-07	5.96051e-08
-75	2.60772e-07	1.40631e-07
-80	1.41562e-07	1.11759e-07
-85	1.11759e-08	7.73002e-08
-90	-6.61244e-08	6.98496e-08
-95	-4.47037e-08	1.18278e-07
-100	-1.1269e-07	2.42145e-08
-105	-1.27592e-07	6.51929e-09
-110	-1.60188e-07	5.30856e-08
-115	-1.29455e-07	1.02446e-08
-120	-1.84403e-07	8.19568e-08
-125	-1.46219e-07	2.32832e-08
-130	-2.08617e-07	-3.07339e-08
-135	-2.09548e-07	-3.72532e-09
-140	-1.6112e-07	0.0
