Field	X	Y
0	-1.76952e-08	-4.00471e-08
-5	-1.06171e-07	-3.72532e-09
-10	-2.05823e-07	0.0
-15	-1.32249e-07	1.95579e-08
-20	-4.65664e-09	6.89183e-08
-25	-1.21073e-07	5.30856e-08
-30	-2.33763e-07	2.98025e-08
-35	-1.55532e-07	6.51929e-09
-40	-1.17347e-07	-3.63218e-08
-45	-2.85918e-07	6.7987e-08
-50	-2.76605e-07	2.14205e-08
-55	3.04544e-07	7.45064e-09
-60	9.70445e-07	1.11759e-07
-65	6.50067e-07	4.65664e-08
-70	2.98025e-08	3.72532e-09
-75	-3.53905e-08	8.19568e-08
-80	-1.77884e-07	3.25965e-08
-85	-3.47385e-07	4.65664e-08
-90	-3.55767e-07	7.63689e-08
-95	-3.69737e-07	8.38196e-09
-100	-3.41797e-07	8.75448e-08
-105	-3.20377e-07	2.60771e-08
-110	-2.49596e-07	1.04309e-07
-115	-2.47734e-07	1.20142e-07
-120	-2.00235e-07	2.04892e-08
-125	-2.35626e-07	2.04892e-08
-130	-2.45871e-07	5.40169e-08
-135	-2.47734e-07	9.77893e-08
-140	-2.85918e-07	3.91158e-08
