Field	X	Y
0	4.65664e-09	1.35043e-07
-5	-1.29455e-07	1.58326e-08
-10	-1.45287e-07	1.86266e-09
-15	-2.06755e-07	3.16652e-08
-20	-2.28175e-07	6.42617e-08
-25	-1.43425e-07	1.58326e-08
-30	-1.26661e-07	-6.7987e-08
-35	-1.16416e-07	-3.07339e-08
-40	-1.6857e-07	4.37724e-08
-45	-2.39352e-07	2.98025e-08
-50	-2.03029e-07	9.12701e-08
-55	3.52973e-07	1.16416e-07
-60	9.78827e-07	1.21073e-07
-65	5.77424e-07	3.72531e-08
-70	5.58796e-09	4.93603e-08
-75	-2.01167e-07	9.59267e-08
-80	-2.23518e-07	8.66135e-08
-85	-3.38072e-07	3.63218e-08
-90	-3.76256e-07	2.14205e-08
-95	-3.73462e-07	6.51929e-09
-100	-2.72879e-07	0.0
-105	-2.84987e-07	0.0
-110	-2.54253e-07	1.67639e-08
-115	-2.48665e-07	4.8429e-08
-120	-2.8033e-07	1.02446e-08
-125	-1.80677e-07	2.79398e-08
-130	-1.48081e-07	2.32832e-08
-135	-1.97441e-07	6.51929e-09
-140	-9.12701e-08	1.30386e-08
