Field	X	Y
0	7.26436e-08	2.04892e-08
-5	-8.84761e-08	7.45063e-08
-10	-1.46219e-07	1.39699e-08
-15	-1.27592e-07	9.6858e-08
-20	-4.47037e-08	6.98496e-08
-25	-1.03377e-07	2.23519e-08
-30	-1.22004e-07	1.34111e-07
-35	-1.32249e-07	7.73002e-08
-40	-2.18862e-07	9.77893e-08
-45	-1.94647e-07	9.31327e-08
-50	-2.32832e-07	1.02446e-08
-55	3.91157e-07	8.56821e-08
-60	1.05054e-06	1.95579e-08
-65	6.37028e-07	-2.42145e-08
-70	9.77893e-08	-5.58796e-09
-75	-1.02446e-08	-2.79398e-08
-80	-2.15136e-07	-5.58796e-09
-85	-4.20028e-07	4.28411e-08
-90	-3.99539e-07	9.77893e-08
-95	-4.13509e-07	4.19097e-08
-100	-2.81261e-07	9.59267e-08
-105	-2.51459e-07	1.95579e-08
-110	-1.76021e-07	-7.45064e-09
-115	-2.18862e-07	1.02446e-08
-120	-2.39352e-07	1.67639e-08
-125	-2.37488e-07	4.65664e-08
-130	-1.41562e-07	-1.02446e-08
-135	-1.77884e-07	-4.65664e-09
-140	-2.16068e-07	7.54376e-08
