Field	X	Y
0	-3.23171e-07	1.546e-07
-5	-3.96745e-07	1.11759e-08
-10	-4.89879e-07	9.3133e-10
-15	-5.77424e-07	1.3318e-07
-20	-5.62522e-07	1.58326e-08
-25	-5.44827e-07	4.47037e-08
-30	-4.75908e-07	1.0524e-07
-35	-5.49484e-07	-4.28411e-08
-40	-7.18985e-07	-2.88711e-08
-45	-7.53444e-07	8.28882e-08
-50	-8.52164e-07	5.68109e-08
-55	-4.05127e-07	3.91158e-08
-60	1.40631e-07	3.07339e-08
-65	1.45287e-07	7.45064e-09
-70	2.12342e-07	5.77422e-08
-75	2.67291e-07	1.30386e-08
-80	2.48665e-07	8.19568e-08
-85	2.77536e-07	2.79398e-08
-90	1.27592e-07	4.65664e-08
-95	6.7987e-08	1.30386e-08
-100	-7.26436e-08	-5.40169e-08
-105	-8.75448e-08	0.0
-110	-1.01515e-07	1.86266e-09
-115	-1.20142e-07	1.58326e-08
-120	-8.38195e-08	1.11759e-08
-125	-1.20142e-07	0.0
-130	-1.43425e-07	2.60771e-08
-135	-2.69154e-07	7.63689e-08
-140	-1.62051e-07	1.16416e-07
