Field	X	Y
0	-4.7032e-07	-1.76021e-07
-5	-4.46105e-07	-1.49013e-08
-10	-5.01987e-07	2.32832e-08
-15	-5.02918e-07	8.28882e-08
-20	-4.9733e-07	1.11759e-08
-25	-4.46105e-07	4.8429e-08
-30	-5.41102e-07	8.38195e-08
-35	-5.97913e-07	9.31328e-09
-40	-6.808e-07	-1.86266e-09
-45	-8.16774e-07	-2.79398e-08
-50	-9.07112e-07	-2.79398e-09
-55	-4.64732e-07	0.0
-60	5.58796e-08	5.86735e-08
-65	1.71364e-07	1.17347e-07
-70	3.58561e-07	6.14677e-08
-75	3.20377e-07	8.38196e-09
-80	2.55184e-07	-1.02446e-08
-85	2.78467e-07	-2.79398e-08
-90	1.7509e-07	4.65664e-08
-95	1.28523e-07	9.22014e-08
-100	2.98025e-08	1.21073e-08
-105	-1.0524e-07	0.0
-110	-1.22004e-07	0.0
-115	-1.01515e-07	0.0
-120	-3.35278e-08	6.42617e-08
-125	-1.27592e-07	9.49954e-08
-130	-2.30038e-07	4.8429e-08
-135	-2.51459e-07	7.91629e-08
-140	-2.55184e-07	1.08965e-07
