Field	X	Y
0	-2.14205e-07	1.31317e-07
-5	-3.61355e-07	7.91629e-08
-10	-3.60424e-07	1.1921e-07
-15	-3.70668e-07	1.13622e-07
-20	-3.73462e-07	1.02446e-07
-25	-3.73462e-07	2.23519e-08
-30	-4.66594e-07	1.86266e-09
-35	-4.95467e-07	9.31328e-09
-40	-5.83943e-07	0.0
-45	-7.18985e-07	0.0
-50	-8.54026e-07	9.31327e-08
-55	-3.30621e-07	5.40169e-08
-60	3.76256e-07	4.37724e-08
-65	5.93256e-07	1.62051e-07
-70	5.50415e-07	6.61244e-08
-75	2.75673e-07	1.03377e-07
-80	1.546e-07	1.07103e-07
-85	2.51458e-08	5.30856e-08
-90	-6.5193e-08	1.86266e-08
-95	-1.28523e-07	1.39699e-08
-100	-1.73227e-07	9.03387e-08
-105	-1.92785e-07	1.15484e-07
-110	-1.78815e-07	9.12701e-08
-115	-1.95579e-07	2.60771e-08
-120	-2.00235e-07	1.86266e-09
-125	-2.28175e-07	0.0
-130	-2.76605e-07	5.30856e-08
-135	-1.76021e-07	1.11759e-08
-140	-2.37488e-07	0.0
