Field	X	Y
0	-2.83124e-07	4.65664e-09
-5	-1.35974e-07	0.0
-10	-1.25729e-07	0.0
-15	-1.25729e-07	8.38195e-08
-20	-2.09548e-07	9.31328e-09
-25	-1.44356e-07	-3.25965e-08
-30	-7.45063e-08	-3.07339e-08
-35	-1.72296e-07	-2.79398e-09
-40	-6.05364e-08	1.58326e-08
-45	-1.71364e-07	1.76952e-08
-50	-1.9651e-07	1.09897e-07
-55	4.12578e-07	4.65664e-08
-60	9.68583e-07	1.08034e-07
-65	5.91393e-07	4.19097e-08
-70	1.60188e-07	7.91629e-08
-75	1.58326e-08	1.1269e-07
-80	-1.93716e-07	3.72531e-08
-85	-4.50762e-07	-7.35749e-08
-90	-4.92673e-07	8.47508e-08
-95	-3.18514e-07	1.23867e-07
-100	-2.55184e-07	5.77422e-08
-105	-2.51459e-07	3.72531e-08
-110	-1.52738e-07	-1.21073e-08
-115	-2.19793e-07	-2.04892e-08
-120	-2.57978e-07	2.23519e-08
-125	-1.87197e-07	1.86266e-09
-130	-2.25381e-07	-1.21073e-08
-135	-2.48665e-07	3.91158e-08
-140	-2.51459e-07	1.13622e-07
