Field	X	Y
0	-4.61006e-07	1.45287e-07
-5	-4.85223e-07	-5.40169e-08
-10	-5.89531e-07	-7.45064e-09
-15	-5.02918e-07	-2.51458e-08
-20	-4.88017e-07	-6.42617e-08
-25	-5.80218e-07	6.42617e-08
-30	-5.28995e-07	9.31328e-09
-35	-5.87668e-07	0.0
-40	-6.96633e-07	5.58796e-08
-45	-7.83246e-07	8.84761e-08
-50	-9.6672e-07	1.39699e-08
-55	-5.59729e-07	6.7987e-08
-60	1.30386e-07	9.31327e-08
-65	3.13858e-07	5.40169e-08
-70	4.38655e-07	6.70557e-08
-75	3.32484e-07	-5.40169e-08
-80	2.56116e-07	-5.58796e-09
-85	2.45871e-07	1.49013e-08
-90	6.05364e-08	2.04892e-08
-95	2.98025e-08	4.65664e-08
-100	3.44592e-08	9.31328e-09
-105	-9.59267e-08	-4.65664e-08
-110	-1.03377e-07	-2.60771e-08
-115	-9.4064e-08	1.11759e-08
-120	-1.09897e-07	1.07103e-07
-125	-1.24798e-07	5.30856e-08
-130	-2.15136e-07	4.5635e-08
-135	-2.44008e-07	3.25965e-08
-140	-2.46802e-07	2.04892e-08
