Field	X	Y
0	1.02446e-07	1.25729e-07
-5	-9.22014e-08	7.26436e-08
-10	-1.30386e-07	1.39699e-08
-15	-1.27592e-07	1.21073e-08
-20	-8.47508e-08	9.9652e-08
-25	-1.10828e-07	3.44592e-08
-30	-1.08965e-07	8.84761e-08
-35	-1.84403e-07	1.18278e-07
-40	-2.13274e-07	1.14553e-07
-45	-2.28175e-07	7.63689e-08
-50	-2.77536e-07	4.65664e-09
-55	3.83707e-07	8.56821e-08
-60	1.09059e-06	4.8429e-08
-65	5.76492e-07	1.13622e-07
-70	7.54376e-08	1.21073e-07
-75	-1.02446e-08	1.67639e-08
-80	-1.38768e-07	9.3133e-10
-85	-2.72879e-07	-9.3133e-10
-90	-3.32484e-07	-5.58796e-08
-95	-3.31553e-07	5.21543e-08
-100	-2.54253e-07	8.94074e-08
-105	-2.48665e-07	2.60771e-08
-110	-2.65429e-07	1.08034e-07
-115	-2.51459e-07	1.14553e-07
-120	-2.48665e-07	2.79398e-08
-125	-2.11411e-07	8.66135e-08
-130	-2.12342e-07	1.11759e-08
-135	-2.37488e-07	-1.95579e-08
-140	-1.40631e-07	3.72531e-08
