Field	X	Y
0	-2.63566e-07	2.51458e-08
-5	-1.36905e-07	3.25965e-08
-10	-9.9652e-08	1.1269e-07
-15	-1.73227e-07	4.5635e-08
-20	-2.25381e-07	5.58796e-09
-25	-1.39699e-07	2.79398e-09
-30	-1.25729e-07	0.0
-35	-1.31317e-07	5.58796e-09
-40	-1.90922e-07	4.8429e-08
-45	-3.14789e-07	8.38195e-08
-50	-1.95579e-07	4.65664e-09
-55	4.0699e-07	-6.89183e-08
-60	1.01515e-06	4.65664e-09
-65	4.74976e-07	2.51458e-08
-70	-5.86735e-08	4.47037e-08
-75	-2.28175e-07	6.51929e-09
-80	-2.48665e-07	7.91629e-08
-85	-3.80913e-07	-2.79398e-08
-90	-4.00471e-07	-2.98025e-08
-95	-3.78119e-07	-2.79398e-09
-100	-3.73462e-07	0.0
-105	-3.33415e-07	8.00942e-08
-110	-3.40866e-07	2.32832e-08
-115	-2.32832e-07	1.32249e-07
-120	-2.11411e-07	1.22004e-07
-125	-1.92785e-07	2.32832e-08
-130	-1.83471e-07	7.35749e-08
-135	-1.31317e-07	1.09897e-07
-140	-1.58326e-07	9.12701e-08
