Field	X	Y
0	-1.69502e-07	1.80677e-07
-5	-2.42146e-07	8.19568e-08
-10	-2.49596e-07	8.19568e-08
-15	-2.74742e-07	1.1921e-07
-20	-3.35278e-07	1.55532e-07
-25	-3.69737e-07	6.05364e-08
-30	-3.32484e-07	4.00471e-08
-35	-3.55767e-07	-1.67639e-08
-40	-3.78119e-07	-2.98025e-08
-45	-5.59729e-07	1.39699e-08
-50	-6.28646e-07	1.06171e-07
-55	-2.27244e-07	1.04309e-07
-60	4.05127e-07	1.15484e-07
-65	5.17819e-07	9.4064e-08
-70	4.30273e-07	1.21073e-07
-75	2.16068e-07	6.98496e-08
-80	1.39699e-08	6.51929e-09
-85	-1.32249e-07	1.58326e-08
-90	-1.27592e-07	-9.3133e-10
-95	-1.27592e-07	-9.59267e-08
-100	-2.08617e-07	6.7987e-08
-105	-2.4494e-07	2.88711e-08
-110	-2.08617e-07	2.79398e-08
-115	-1.35974e-07	1.11759e-08
-120	-1.7509e-07	3.16652e-08
-125	-2.41214e-07	1.1269e-07
-130	-2.11411e-07	2.42145e-08
-135	-2.05823e-07	2.79398e-09
-140	-1.43425e-07	0.0
