Field	X	Y
0	-4.75908e-07	-5.68109e-08
-5	-4.91742e-07	6.51929e-09
-10	-4.9733e-07	-6.61244e-08
-15	-4.9733e-07	-1.11759e-08
-20	-4.89879e-07	-9.3133e-10
-25	-5.17819e-07	2.98025e-08
-30	-6.05363e-07	8.66135e-08
-35	-6.11883e-07	1.49013e-08
-40	-6.76144e-07	9.3133e-10
-45	-7.45993e-07	8.38195e-08
-50	-8.54026e-07	1.95579e-08
-55	-4.74976e-07	9.3133e-10
-60	7.17123e-08	0.0
-65	1.37837e-07	-9.49954e-08
-70	2.41214e-07	-1.95579e-08
-75	2.64497e-07	-2.42145e-08
-80	2.49596e-07	-3.07339e-08
-85	3.32484e-07	8.10255e-08
-90	1.84403e-07	1.11759e-08
-95	2.98025e-08	1.58326e-08
-100	-7.54376e-08	-9.3133e-10
-105	-8.84761e-08	0.0
-110	-1.20142e-07	-9.3133e-10
-115	-1.24798e-07	-1.67639e-08
-120	-1.77884e-07	-1.86266e-09
-125	-2.04892e-07	6.51929e-09
-130	-1.97441e-07	1.58326e-08
-135	-1.45287e-07	-6.05364e-08
-140	-1.74158e-07	2.79398e-08
