Field	X	Y
0	-1.21073e-07	-1.95579e-08
-5	-4.01402e-07	6.51929e-09
-10	-4.12578e-07	-2.51458e-08
-15	-4.47037e-07	-5.58796e-09
-20	-5.31789e-07	-3.16652e-08
-25	-5.39239e-07	-1.02446e-07
-30	-5.85806e-07	-2.60771e-08
-35	-6.78006e-07	-2.32832e-08
-40	-5.93256e-07	-1.21073e-08
-45	-7.61826e-07	-1.21073e-08
-50	-8.97799e-07	5.21543e-08
-55	-4.57281e-07	5.40169e-08
-60	1.23867e-07	4.65664e-09
-65	1.9651e-07	5.1223e-08
-70	2.97094e-07	1.95579e-08
-75	2.78467e-07	3.72532e-09
-80	3.04544e-07	3.25965e-08
-85	1.56463e-07	3.72532e-09
-90	4.47037e-08	1.39699e-08
-95	3.16652e-08	1.86266e-09
-100	-2.79398e-08	4.65664e-09
-105	-1.95579e-08	7.82316e-08
-110	-1.08034e-07	2.23519e-08
-115	-2.11411e-07	8.38196e-09
-120	-2.14205e-07	-3.25965e-08
-125	-1.3318e-07	-8.56821e-08
-130	-1.63914e-07	-1.21073e-08
-135	-1.24798e-07	1.95579e-08
-140	-2.20724e-07	1.09897e-07
