Field	X	Y
0	-4.65664e-08	-1.38768e-07
-5	-5.77422e-08	2.51458e-08
-10	-1.14553e-07	2.60771e-08
-15	-1.24798e-07	4.65664e-09
-20	-1.24798e-07	1.11759e-08
-25	-2.16999e-07	0.0
-30	-2.46802e-07	-2.79398e-09
-35	-2.03961e-07	-2.32832e-08
-40	-1.36905e-07	-6.51929e-09
-45	-2.44008e-07	6.14677e-08
-50	-2.68223e-07	9.31328e-09
-55	3.48316e-07	6.89183e-08
-60	9.46227e-07	1.20142e-07
-65	6.23058e-07	9.77893e-08
-70	1.9651e-07	5.49483e-08
-75	-7.26436e-08	1.86266e-08
-80	-1.57394e-07	2.51458e-08
-85	-2.50528e-07	1.86266e-08
-90	-2.65429e-07	-9.3133e-10
-95	-2.54253e-07	2.79398e-09
-100	-2.06755e-07	7.73002e-08
-105	-1.76952e-07	6.61244e-08
-110	-1.77884e-07	1.38768e-07
-115	-2.37488e-07	9.31328e-09
-120	-2.6636e-07	2.51458e-08
-125	-1.92785e-07	2.79398e-08
-130	-1.95579e-07	1.08034e-07
-135	-2.43077e-07	2.79398e-08
-140	-1.66708e-07	-2.14205e-08
