Field	X	Y
0	-3.00819e-07	-3.53905e-08
-5	-2.56116e-07	4.19097e-08
-10	-2.91506e-07	4.65664e-09
-15	-2.58909e-07	0.0
-20	-3.52042e-07	0.0
-25	-3.09201e-07	0.0
-30	-3.6508e-07	4.65664e-09
-35	-3.72531e-07	1.35043e-07
-40	-4.2841e-07	3.44592e-08
-45	-5.56003e-07	5.1223e-08
-50	-5.67179e-07	5.1223e-08
-55	-3.44592e-08	-4.47037e-08
-60	4.30273e-07	-6.51929e-09
-65	4.65664e-08	7.73002e-08
-70	-1.97441e-07	1.49013e-08
-75	-1.36905e-07	1.0524e-07
-80	-2.70085e-08	4.19097e-08
-85	1.0524e-07	8.66135e-08
-90	4.93603e-08	1.02446e-07
-95	-4.47037e-08	5.77422e-08
-100	-1.16416e-07	7.45063e-08
-105	-3.72531e-08	9.87206e-08
-110	-6.42617e-08	2.79398e-08
-115	-1.76021e-07	2.23519e-08
-120	-8.84761e-08	1.86266e-09
-125	-1.80677e-07	2.23519e-08
-130	-1.80677e-07	1.09897e-07
-135	-1.28523e-07	1.21073e-08
-140	-1.8254e-07	7.91629e-08
