Field	X	Y
0	-2.45871e-07	-1.38768e-07
-5	-2.70085e-07	9.03387e-08
-10	-3.49248e-07	2.79398e-08
-15	-3.64149e-07	4.65664e-09
-20	-3.60424e-07	0.0
-25	-3.56698e-07	1.86266e-08
-30	-3.78119e-07	6.98496e-08
-35	-2.84055e-07	-4.28411e-08
-40	-3.61355e-07	-9.31328e-09
-45	-4.8336e-07	8.56821e-08
-50	-5.91393e-07	2.88711e-08
-55	-8.47508e-08	1.86266e-09
-60	5.7463e-07	3.25965e-08
-65	6.28646e-07	9.49954e-08
-70	4.96399e-07	2.51458e-08
-75	2.71017e-07	1.11759e-08
-80	4.65664e-08	4.65664e-09
-85	-1.38768e-07	1.02446e-08
-90	-1.63914e-07	2.42145e-08
-95	-1.29455e-07	8.84761e-08
-100	-1.83471e-07	3.35278e-08
-105	-1.69502e-07	1.49013e-08
-110	-1.6857e-07	7.82316e-08
-115	-2.3842e-07	2.70085e-08
-120	-1.89991e-07	1.86266e-09
-125	-1.32249e-07	0.0
-130	-1.31317e-07	-9.3133e-10
-135	-1.25729e-07	0.0
-140	-2.02098e-07	-6.33304e-08
