Field	X	Y
0	-5.1223e-08	-2.14205e-08
-5	-3.38072e-07	-3.07339e-08
-10	-4.30273e-07	-2.98025e-08
-15	-4.78703e-07	3.63218e-08
-20	-4.75908e-07	9.59267e-08
-25	-4.95467e-07	2.04892e-08
-30	-4.61938e-07	2.79398e-09
-35	-4.91742e-07	8.38196e-09
-40	-5.01987e-07	1.86266e-09
-45	-6.05363e-07	-9.3133e-10
-50	-7.24573e-07	0.0
-55	-8.56821e-08	0.0
-60	3.95814e-07	2.79398e-09
-65	1.77884e-07	7.91629e-08
-70	1.22935e-07	1.67639e-08
-75	1.18278e-07	-9.77893e-08
-80	1.74158e-07	-7.45064e-09
-85	1.29455e-07	9.87206e-08
-90	-1.49013e-08	1.07103e-07
-95	-3.35278e-08	1.09897e-07
-100	-9.4064e-08	3.53905e-08
-105	-1.15484e-07	2.79398e-09
-110	-1.27592e-07	1.67639e-08
-115	-1.74158e-07	9.31327e-08
-120	-1.22935e-07	1.86266e-08
-125	-1.28523e-07	3.07339e-08
-130	-1.90922e-07	3.72532e-09
-135	-1.36905e-07	0.0
-140	-2.00235e-07	-9.3133e-10
