Field	X	Y
0	-3.44592e-08	1.546e-07
-5	-2.15136e-07	2.32832e-08
-10	-1.46219e-07	1.86266e-09
-15	-3.35278e-08	0.0
-20	-8.38196e-09	1.76952e-08
-25	-1.06171e-07	1.30386e-08
-30	-1.39699e-07	9.3133e-10
-35	-1.27592e-07	8.38195e-08
-40	-1.24798e-07	1.20142e-07
-45	-2.09548e-07	1.23867e-07
-50	-2.4494e-07	4.5635e-08
-55	3.38072e-07	9.31328e-09
-60	9.98385e-07	9.77893e-08
-65	6.49135e-07	3.16652e-08
-70	4.74977e-08	2.79398e-09
-75	-2.70085e-08	8.38195e-08
-80	-2.01167e-07	3.44592e-08
-85	-3.38072e-07	7.82316e-08
-90	-3.56698e-07	1.02446e-08
-95	-3.46454e-07	0.0
-100	-3.06407e-07	7.26436e-08
-105	-2.86849e-07	2.32832e-08
-110	-2.59841e-07	1.86266e-09
-115	-2.49596e-07	2.98025e-08
-120	-2.48665e-07	3.25965e-08
-125	-2.46802e-07	5.68109e-08
-130	-1.46219e-07	1.01515e-07
-135	-1.98373e-07	9.12701e-08
-140	-2.42146e-07	4.19097e-08
