Field	X	Y
0	-4.35861e-07	-1.28523e-07
-5	-2.63566e-07	4.8429e-08
-10	-2.63566e-07	1.0524e-07
-15	-2.15136e-07	1.20142e-07
-20	-2.16068e-07	9.6858e-08
-25	-2.4494e-07	6.05364e-08
-30	-2.34694e-07	-3.07339e-08
-35	-3.39935e-07	-1.49013e-08
-40	-2.74742e-07	8.38195e-08
-45	-3.55767e-07	5.77422e-08
-50	-3.81844e-07	5.58796e-09
-55	1.53669e-07	-3.25965e-08
-60	7.26435e-07	4.19097e-08
-65	6.10951e-07	3.53905e-08
-70	4.0699e-07	1.11759e-08
-75	1.7509e-07	1.21073e-07
-80	1.11759e-08	4.5635e-08
-85	-2.16068e-07	8.38196e-09
-90	-3.05476e-07	9.3133e-10
-95	-2.16068e-07	5.58796e-09
-100	-1.85334e-07	0.0
-105	-2.16068e-07	0.0
-110	-2.44008e-07	0.0
-115	-1.48081e-07	0.0
-120	-2.2445e-07	2.23519e-08
-125	-1.93716e-07	9.31327e-08
-130	-1.3318e-07	5.77422e-08
-135	-1.95579e-07	5.58796e-09
-140	-2.6636e-07	0.0
