Field	X	Y
0	-1.48081e-07	-1.53669e-07
-5	-1.86265e-07	8.66135e-08
-10	-1.15484e-07	1.21073e-07
-15	-1.36905e-07	2.60771e-08
-20	-1.76952e-07	3.72532e-09
-25	-2.28175e-07	0.0
-30	-1.39699e-07	0.0
-35	-1.64845e-07	1.86266e-08
-40	-2.02098e-07	1.67639e-08
-45	-2.49596e-07	7.45064e-09
-50	-3.4366e-07	1.07103e-07
-55	3.18514e-07	1.25729e-07
-60	9.84415e-07	1.16416e-07
-65	6.50998e-07	1.28523e-07
-70	1.30386e-07	1.16416e-07
-75	-4.74977e-08	5.96051e-08
-80	-2.16068e-07	8.10255e-08
-85	-3.56698e-07	2.60771e-08
-90	-3.79981e-07	7.0781e-08
-95	-2.60772e-07	9.31328e-09
-100	-2.57047e-07	0.0
-105	-3.28759e-07	1.86266e-09
-110	-2.59841e-07	6.98496e-08
-115	-2.49596e-07	2.32832e-08
-120	-2.48665e-07	1.08965e-07
-125	-2.39352e-07	5.58796e-08
-130	-2.43077e-07	7.45064e-09
-135	-2.02098e-07	1.49013e-08
-140	-2.40283e-07	0.0
