Field	X	Y
0	-2.14205e-08	-1.57394e-07
-5	-1.36905e-07	3.44592e-08
-10	-1.24798e-07	4.00471e-08
-15	-1.80677e-07	4.65664e-09
-20	-1.91853e-07	0.0
-25	-1.64845e-07	5.1223e-08
-30	-2.29106e-07	8.28882e-08
-35	-2.34694e-07	1.1269e-07
-40	-1.91853e-07	3.63218e-08
-45	-2.44008e-07	2.79398e-09
-50	-2.90574e-07	8.56821e-08
-55	3.53904e-07	9.31327e-08
-60	8.71722e-07	6.23991e-08
-65	4.89879e-07	4.19097e-08
-70	5.58796e-08	2.79398e-08
-75	-1.06171e-07	1.07103e-07
-80	-1.36905e-07	2.79398e-08
-85	-3.39935e-07	1.02446e-08
-90	-3.82775e-07	1.86266e-08
-95	-3.00819e-07	-3.35278e-08
-100	-2.65429e-07	1.39699e-08
-105	-2.49596e-07	3.44592e-08
-110	-2.4494e-07	6.23991e-08
-115	-1.43425e-07	6.51929e-09
-120	-1.26661e-07	9.59267e-08
-125	-2.11411e-07	-1.95579e-08
-130	-2.30038e-07	-7.45064e-09
-135	-1.60188e-07	4.19097e-08
-140	-2.77536e-07	4.65664e-09
