Field	X	Y
0	-3.62286e-07	7.91629e-08
-5	-2.29106e-07	6.51929e-09
-10	-1.40631e-07	2.04892e-08
-15	-1.15484e-07	1.39699e-08
-20	-2.08617e-07	7.26436e-08
-25	-6.61244e-08	1.11759e-08
-30	-1.15484e-07	1.39699e-08
-35	-1.57394e-07	4.74977e-08
-40	-1.44356e-07	1.00583e-07
-45	-2.36557e-07	7.26436e-08
-50	-1.60188e-07	9.31327e-08
-55	4.08852e-07	6.89183e-08
-60	9.93728e-07	9.87206e-08
-65	6.52861e-07	4.19097e-08
-70	1.02446e-07	3.72532e-09
-75	-6.61244e-08	2.88711e-08
-80	-1.99304e-07	7.91629e-08
-85	-3.54836e-07	1.06171e-07
-90	-3.70668e-07	1.0524e-07
-95	-2.70085e-07	1.39699e-08
-100	-2.50528e-07	0.0
-105	-2.48665e-07	1.3318e-07
-110	-1.95579e-07	9.03387e-08
-115	-1.89059e-07	-6.05364e-08
-120	-2.1793e-07	-4.28411e-08
-125	-1.97441e-07	-1.02446e-08
-130	-2.43077e-07	9.31328e-09
-135	-2.48665e-07	9.3133e-10
-140	-2.6636e-07	-8.28882e-08
