Field	X	Y
0	-2.79399e-07	-1.11759e-07
-5	-9.22014e-08	3.53905e-08
-10	-1.06171e-07	5.30856e-08
-15	-1.15484e-07	6.51929e-09
-20	-1.24798e-07	-9.3133e-10
-25	-1.24798e-07	5.77422e-08
-30	-1.24798e-07	9.3133e-10
-35	-1.24798e-07	0.0
-40	-1.23867e-07	0.0
-45	-1.60188e-07	0.0
-50	-2.74742e-07	-1.02446e-08
-55	3.76256e-07	-1.86266e-09
-60	1.04961e-06	1.86266e-08
-65	6.42616e-07	1.86266e-09
-70	1.35974e-07	8.84761e-08
-75	1.02446e-08	2.42145e-08
-80	-1.55532e-07	1.86266e-09
-85	-3.716e-07	8.84761e-08
-90	-4.85223e-07	1.21073e-07
-95	-4.76841e-07	1.1921e-07
-100	-3.61355e-07	3.91158e-08
-105	-2.11411e-07	9.59267e-08
-110	-2.37488e-07	1.1269e-07
-115	-2.48665e-07	1.1269e-07
-120	-3.22239e-07	6.42617e-08
-125	-2.78467e-07	8.75448e-08
-130	-2.5239e-07	7.45063e-08
-135	-2.90574e-07	3.25965e-08
-140	-2.70085e-07	1.08965e-07
