Field	X	Y
0	-1.87197e-07	1.29455e-07
-5	-4.5635e-07	1.86266e-08
-10	-4.94536e-07	7.63689e-08
-15	-4.88017e-07	1.11759e-08
-20	-5.78355e-07	0.0
-25	-6.17471e-07	0.0
-30	-6.78006e-07	-2.79398e-09
-35	-7.33886e-07	6.89183e-08
-40	-7.45062e-07	4.37724e-08
-45	-7.73001e-07	-6.98496e-08
-50	-9.50884e-07	-6.05364e-08
-55	-5.67179e-07	-7.45064e-09
-60	1.86266e-09	2.79398e-09
-65	1.8254e-07	5.02916e-08
-70	3.42729e-07	-8.38196e-09
-75	3.00819e-07	1.06171e-07
-80	2.59841e-07	1.35974e-07
-85	2.5239e-07	3.25965e-08
-90	1.16416e-07	3.16652e-08
-95	9.31328e-09	1.11759e-07
-100	0.0	2.79398e-08
-105	-8.94074e-08	8.75448e-08
-110	-2.28175e-07	5.21543e-08
-115	-2.33763e-07	4.65664e-09
-120	-1.53669e-07	1.39699e-08
-125	-1.39699e-07	2.79398e-08
-130	-2.1793e-07	1.21073e-08
-135	-1.49013e-07	4.65664e-08
-140	-1.27592e-07	-5.58796e-09
