Field	X	Y
0	-2.43077e-07	-1.85334e-07
-5	-4.62869e-07	-1.02446e-08
-10	-4.84291e-07	5.86735e-08
-15	-4.73114e-07	-9.31328e-09
-20	-4.89879e-07	1.58326e-08
-25	-5.42965e-07	5.30856e-08
-30	-5.91393e-07	7.45064e-09
-35	-5.37377e-07	1.86266e-09
-40	-6.5938e-07	1.02446e-07
-45	-6.86388e-07	8.19568e-08
-50	-8.44713e-07	9.31328e-09
-55	-3.94883e-07	-2.79398e-09
-60	2.15136e-07	0.0
-65	1.39699e-07	0.0
-70	1.18278e-07	1.86266e-08
-75	1.1921e-07	1.86266e-09
-80	1.6112e-07	0.0
-85	1.62982e-07	1.86266e-09
-90	2.88711e-08	1.03377e-07
-95	6.51929e-09	2.32832e-08
-100	-1.29455e-07	7.35749e-08
-105	-1.26661e-07	3.72531e-08
-110	-1.22935e-07	1.10828e-07
-115	-1.23867e-07	2.60771e-08
-120	-3.81845e-08	1.86266e-09
-125	-1.10828e-07	1.86266e-09
-130	-1.74158e-07	3.53905e-08
-135	-1.41562e-07	1.86266e-08
-140	-2.1048e-07	4.09784e-08
