Field	X	Y
0	4.5635e-08	2.13274e-07
-5	-1.22004e-07	1.67639e-08
-10	-1.24798e-07	4.19097e-08
-15	-8.10255e-08	6.51929e-09
-20	-1.18278e-07	1.00583e-07
-25	-1.17347e-07	1.22004e-07
-30	-1.23867e-07	9.12701e-08
-35	-1.24798e-07	2.07686e-07
-40	-1.24798e-07	1.49013e-07
-45	-2.2445e-07	4.8429e-08
-50	-1.59257e-07	4.65664e-09
-55	3.4366e-07	-2.88711e-08
-60	9.5927e-07	8.38195e-08
-65	5.99775e-07	1.21073e-08
-70	-4.74977e-08	3.44592e-08
-75	-1.35974e-07	9.9652e-08
-80	-2.65429e-07	4.74977e-08
-85	-4.0699e-07	3.07339e-08
-90	-3.73462e-07	1.11759e-07
-95	-2.69154e-07	2.88711e-08
-100	-2.56116e-07	1.58326e-08
-105	-2.34694e-07	1.86266e-09
-110	-2.39352e-07	0.0
-115	-1.76952e-07	0.0
-120	-2.71017e-07	3.35278e-08
-125	-2.8778e-07	-4.65664e-09
-130	-3.22239e-07	1.86266e-09
-135	-1.91853e-07	2.79398e-09
-140	-2.28175e-07	3.72531e-08
