Field	X	Y
0	-3.42729e-07	3.20377e-07
-5	-3.70668e-07	1.37837e-07
-10	-4.62869e-07	9.77893e-08
-15	-4.60075e-07	3.91158e-08
-20	-4.92673e-07	3.81845e-08
-25	-4.9733e-07	2.60771e-08
-30	-4.9733e-07	6.61244e-08
-35	-5.53209e-07	2.98025e-08
-40	-6.22127e-07	6.5193e-08
-45	-7.30161e-07	6.05364e-08
-50	-8.54958e-07	9.77893e-08
-55	-3.11064e-07	1.58326e-08
-60	2.83124e-07	8.38196e-09
-65	1.41562e-07	-8.28882e-08
-70	1.35974e-07	-3.44592e-08
-75	1.69502e-07	1.86266e-09
-80	1.00583e-07	1.03377e-07
-85	2.1793e-07	7.91629e-08
-90	6.33304e-08	2.98025e-08
-95	-4.00471e-08	2.79398e-09
-100	-2.51458e-08	0.0
-105	-1.39699e-08	0.0
-110	-9.77893e-08	7.54376e-08
-115	-7.91629e-08	2.04892e-08
-120	-1.27592e-07	9.31328e-09
-125	-1.39699e-07	-5.96051e-08
-130	-1.27592e-07	-8.28882e-08
-135	-1.45287e-07	-9.31328e-09
-140	-1.97441e-07	1.86266e-09
