Field	X	Y
0	-1.76952e-08	-8.38195e-08
-5	-2.45871e-07	4.65664e-09
-10	-3.47385e-07	3.44592e-08
-15	-2.79399e-07	2.79398e-09
-20	-3.70668e-07	-7.82316e-08
-25	-4.61938e-07	-3.53905e-08
-30	-3.86501e-07	9.3133e-10
-35	-4.53556e-07	7.45064e-09
-40	-4.81497e-07	0.0
-45	-5.6811e-07	2.42145e-08
-50	-6.42616e-07	1.11759e-07
-55	-1.17347e-07	4.28411e-08
-60	3.92089e-07	3.72531e-08
-65	4.65664e-08	9.31327e-08
-70	-1.28523e-07	9.59267e-08
-75	-6.05364e-08	6.51929e-09
-80	-3.72532e-09	8.56821e-08
-85	1.95579e-08	3.44592e-08
-90	-2.60771e-08	9.12701e-08
-95	-5.02916e-08	1.09897e-07
-100	-1.02446e-08	9.49954e-08
-105	-1.60188e-07	-4.74977e-08
-110	-1.08034e-07	-1.14553e-07
-115	-1.71364e-07	-2.14205e-08
-120	-1.6857e-07	6.98496e-08
-125	-1.3318e-07	1.21073e-08
-130	-1.49944e-07	0.0
-135	-1.37837e-07	9.87206e-08
-140	-1.56463e-07	3.16652e-08
