Field	X	Y
0	5.40169e-08	2.98025e-08
-5	-1.16416e-07	4.47037e-08
-10	-1.03377e-07	1.03377e-07
-15	-1.67639e-08	1.58326e-08
-20	-5.30856e-08	-1.67639e-08
-25	-7.45064e-09	3.72532e-09
-30	-8.19568e-08	8.75448e-08
-35	-2.05823e-07	1.30386e-08
-40	-1.39699e-07	9.77893e-08
-45	-1.57394e-07	5.21543e-08
-50	-2.35626e-07	4.65664e-09
-55	4.54487e-07	1.86266e-09
-60	1.06637e-06	8.28882e-08
-65	6.03501e-07	1.21073e-07
-70	1.07103e-07	6.42617e-08
-75	-9.31327e-08	-7.82316e-08
-80	-2.25381e-07	-2.23519e-08
-85	-3.99539e-07	-2.79398e-09
-90	-4.80566e-07	-3.07339e-08
-95	-4.0699e-07	8.10255e-08
-100	-3.76256e-07	5.58796e-08
-105	-3.36209e-07	2.51458e-08
-110	-2.61703e-07	3.63218e-08
-115	-2.85918e-07	9.31328e-09
-120	-2.56116e-07	8.38195e-08
-125	-2.1793e-07	4.28411e-08
-130	-2.45871e-07	4.19097e-08
-135	-2.48665e-07	8.19568e-08
-140	-1.83471e-07	2.32832e-08
