Field	X	Y
0	-3.50179e-07	-2.26312e-07
-5	-5.26201e-07	1.03377e-07
-10	-4.43311e-07	1.26661e-07
-15	-4.67526e-07	5.58796e-08
-20	-4.94536e-07	1.14553e-07
-25	-4.48899e-07	8.28882e-08
-30	-5.77424e-07	2.51458e-08
-35	-6.48204e-07	8.19568e-08
-40	-6.39822e-07	9.49954e-08
-45	-8.04666e-07	4.93603e-08
-50	-8.64271e-07	9.31328e-09
-55	-4.39586e-07	-8.10255e-08
-60	1.23867e-07	-2.60771e-08
-65	1.23867e-07	5.77422e-08
-70	2.43077e-07	1.14553e-07
-75	3.44591e-07	1.22935e-07
-80	2.8033e-07	6.05364e-08
-85	1.62051e-07	5.58796e-09
-90	1.26661e-07	5.30856e-08
-95	1.0524e-07	8.38196e-09
-100	-7.26436e-08	1.02446e-07
-105	-1.20142e-07	1.15484e-07
-110	-1.24798e-07	9.59267e-08
-115	-1.53669e-07	2.79398e-08
-120	-1.27592e-07	4.65664e-09
-125	-1.87197e-07	2.32832e-08
-130	-1.92785e-07	1.86266e-09
-135	-2.33763e-07	0.0
-140	-2.60772e-07	9.31327e-08
