Field	X	Y
0	-3.73462e-07	-2.07686e-07
-5	-4.15372e-07	-2.42145e-08
-10	-3.80913e-07	8.75448e-08
-15	-3.78119e-07	2.32832e-08
-20	-4.4238e-07	5.77422e-08
-25	-4.0699e-07	5.21543e-08
-30	-4.74045e-07	4.65664e-09
-35	-4.95467e-07	9.3133e-10
-40	-5.50415e-07	1.01515e-07
-45	-6.85457e-07	5.21543e-08
-50	-7.69276e-07	1.76952e-08
-55	-3.30621e-07	6.98496e-08
-60	1.72296e-07	1.02446e-07
-65	4.37724e-08	9.87206e-08
-70	8.19568e-08	1.76952e-08
-75	1.06171e-07	5.40169e-08
-80	1.9651e-07	8.66135e-08
-85	2.06755e-07	4.47037e-08
-90	1.3318e-07	4.65664e-09
-95	4.19097e-08	0.0
-100	-9.49954e-08	-1.67639e-08
-105	-1.08034e-07	-1.02446e-08
-110	-6.33304e-08	2.23519e-08
-115	-1.89991e-07	2.98025e-08
-120	-1.59257e-07	2.79398e-08
-125	-1.8254e-07	9.59267e-08
-130	-2.22587e-07	4.19097e-08
-135	-1.72296e-07	9.3133e-10
-140	-2.1793e-07	-2.79398e-08
