Field	X	Y
0	-5.77424e-07	1.22935e-07
-5	-4.61938e-07	4.65664e-09
-10	-4.92673e-07	7.82316e-08
-15	-5.09437e-07	4.8429e-08
-20	-4.99193e-07	6.23991e-08
-25	-4.9733e-07	2.98025e-08
-30	-5.48553e-07	9.31327e-08
-35	-6.41685e-07	1.18278e-07
-40	-6.68693e-07	1.79746e-07
-45	-7.88834e-07	7.91629e-08
-50	-9.38777e-07	7.63689e-08
-55	-5.52278e-07	1.11759e-08
-60	1.22935e-07	2.79398e-09
-65	2.04892e-07	2.79398e-09
-70	3.38072e-07	-3.25965e-08
-75	2.68223e-07	-4.00471e-08
-80	2.49596e-07	9.59267e-08
-85	2.47734e-07	5.77422e-08
-90	1.90922e-07	3.72531e-08
-95	5.68109e-08	1.09897e-07
-100	-1.30386e-07	6.42617e-08
-105	-1.53669e-07	8.75448e-08
-110	-1.34111e-07	1.20142e-07
-115	-1.42493e-07	3.07339e-08
-120	-1.26661e-07	2.79398e-09
-125	-1.25729e-07	7.17123e-08
-130	-2.25381e-07	1.02446e-08
-135	-1.62051e-07	2.70085e-08
-140	-1.94647e-07	1.11759e-07
