Field	X	Y
0	-1.62051e-07	-6.33304e-08
-5	-5.06643e-07	-5.58796e-09
-10	-5.34583e-07	9.49954e-08
-15	-5.01055e-07	9.31327e-08
-20	-4.82429e-07	-4.93603e-08
-25	-4.74045e-07	-1.21073e-08
-30	-4.95467e-07	6.89183e-08
-35	-5.87668e-07	1.18278e-07
-40	-6.54723e-07	1.23867e-07
-45	-8.15842e-07	1.35974e-07
-50	-8.66134e-07	7.45063e-08
-55	-4.5635e-07	1.10828e-07
-60	5.30856e-08	1.21073e-07
-65	2.2445e-07	2.60771e-08
-70	2.8778e-07	-9.31328e-09
-75	2.72879e-07	4.19097e-08
-80	3.02682e-07	6.7987e-08
-85	2.57047e-07	9.31328e-09
-90	1.83471e-07	1.01515e-07
-95	7.0781e-08	1.22004e-07
-100	2.98025e-08	1.16416e-07
-105	-5.58796e-09	9.12701e-08
-110	-1.08034e-07	1.58326e-08
-115	-1.13622e-07	1.86266e-09
-120	-1.22935e-07	7.35749e-08
-125	-1.72296e-07	3.63218e-08
-130	-2.39352e-07	5.58796e-08
-135	-2.1793e-07	5.77422e-08
-140	-1.37837e-07	-1.76952e-08
