Field	X	Y
0	-1.52738e-07	4.65664e-09
-5	-4.48899e-07	-1.76952e-08
-10	-4.17234e-07	4.5635e-08
-15	-4.44243e-07	2.88711e-08
-20	-4.92673e-07	1.86266e-09
-25	-4.39586e-07	6.51929e-09
-30	-5.62522e-07	3.44592e-08
-35	-6.17471e-07	2.51458e-08
-40	-6.22127e-07	4.5635e-08
-45	-6.74281e-07	8.38196e-09
-50	-8.12117e-07	2.88711e-08
-55	-4.38655e-07	2.79398e-09
-60	1.86265e-07	0.0
-65	2.13274e-07	4.65664e-09
-70	3.2969e-07	1.02446e-07
-75	2.45871e-07	7.73002e-08
-80	2.26312e-07	1.02446e-07
-85	1.546e-07	2.51458e-08
-90	1.34111e-07	1.11759e-08
-95	6.05364e-08	3.63218e-08
-100	5.58796e-09	5.1223e-08
-105	-2.23519e-08	7.0781e-08
-110	-7.82316e-08	7.45064e-09
-115	-6.61244e-08	0.0
-120	-1.62051e-07	1.21073e-08
-125	-2.39352e-07	5.49483e-08
-130	-2.50528e-07	5.30856e-08
-135	-2.48665e-07	-3.53905e-08
-140	-2.46802e-07	-1.15484e-07
