Field	X	Y
0	-2.46802e-07	-3.53905e-08
-5	-3.66012e-07	7.73002e-08
-10	-4.20028e-07	3.07339e-08
-15	-4.88948e-07	7.45063e-08
-20	-4.9733e-07	1.21073e-08
-25	-4.9733e-07	2.14205e-08
-30	-5.89531e-07	1.02446e-07
-35	-6.18402e-07	2.51458e-08
-40	-6.25852e-07	2.79398e-09
-45	-7.07809e-07	9.31328e-09
-50	-8.4937e-07	-8.66135e-08
-55	-4.62869e-07	-1.95579e-08
-60	9.49954e-08	4.65664e-09
-65	1.40631e-07	9.3133e-10
-70	2.35626e-07	1.11759e-08
-75	2.5239e-07	1.58326e-08
-80	1.62982e-07	2.04892e-08
-85	2.42146e-07	9.59267e-08
-90	6.14677e-08	1.49013e-08
-95	-9.4064e-08	7.35749e-08
-100	-3.63218e-08	-3.72532e-09
-105	-1.10828e-07	-5.21543e-08
-110	-1.64845e-07	5.1223e-08
-115	-1.35974e-07	-4.19097e-08
-120	-1.59257e-07	2.14205e-08
-125	-1.29455e-07	1.02446e-07
-130	-1.31317e-07	3.25965e-08
-135	-1.24798e-07	5.02916e-08
-140	-1.3318e-07	8.28882e-08
