Field	X	Y
0	-4.31204e-07	1.6112e-07
-5	-3.76256e-07	8.47508e-08
-10	-3.73462e-07	-1.76952e-08
-15	-5.02918e-07	-3.53905e-08
-20	-5.03849e-07	1.21073e-08
-25	-4.99193e-07	5.68109e-08
-30	-5.01055e-07	1.39699e-08
-35	-6.01638e-07	0.0
-40	-7.25504e-07	1.86266e-09
-45	-8.23293e-07	9.31328e-09
-50	-9.24807e-07	0.0
-55	-4.02333e-07	0.0
-60	1.26661e-07	2.51458e-08
-65	1.79746e-07	9.87206e-08
-70	2.41214e-07	2.79398e-08
-75	2.47734e-07	1.58326e-08
-80	2.47734e-07	7.45063e-08
-85	1.8254e-07	1.1921e-07
-90	6.5193e-08	4.5635e-08
-95	6.51929e-09	3.72532e-09
-100	-8.28882e-08	1.67639e-08
-105	-1.02446e-07	-2.14205e-08
-110	-1.49944e-07	2.51458e-08
-115	-1.8254e-07	1.11759e-07
-120	-1.35974e-07	3.72531e-08
-125	-1.25729e-07	2.79398e-09
-130	-1.55532e-07	0.0
-135	-1.7509e-07	0.0
-140	-2.40283e-07	1.95579e-08
