Field	X	Y
0	-4.61006e-07	1.17347e-07
-5	-3.7905e-07	4.09784e-08
-10	-3.73462e-07	8.84761e-08
-15	-3.73462e-07	2.04892e-08
-20	-3.73462e-07	1.86266e-09
-25	-4.16303e-07	0.0
-30	-4.88017e-07	8.47508e-08
-35	-5.84874e-07	2.32832e-08
-40	-6.16539e-07	1.86266e-09
-45	-6.42616e-07	2.42145e-08
-50	-7.32955e-07	4.8429e-08
-55	-2.64497e-07	1.31317e-07
-60	2.8778e-07	1.11759e-07
-65	2.41214e-07	7.26436e-08
-70	3.55767e-07	1.6857e-07
-75	2.88712e-07	1.40631e-07
-80	1.546e-07	9.31327e-08
-85	2.12342e-07	1.58326e-08
-90	4.28411e-08	2.32832e-08
-95	2.79398e-09	7.63689e-08
-100	-4.09784e-08	1.17347e-07
-105	-1.86265e-07	1.35974e-07
-110	-1.43425e-07	1.24798e-07
-115	-1.30386e-07	1.02446e-07
-120	-1.32249e-07	9.87206e-08
-125	-1.36905e-07	1.39699e-08
-130	-1.74158e-07	4.74977e-08
-135	-1.89059e-07	4.37724e-08
-140	-1.98373e-07	-3.35278e-08
