Field	X	Y
0	-1.20142e-07	9.22014e-08
-5	-3.52042e-07	1.49013e-08
-10	-3.716e-07	3.25965e-08
-15	-4.33067e-07	-2.60771e-08
-20	-5.43896e-07	3.16652e-08
-25	-5.07574e-07	1.09897e-07
-30	-5.31789e-07	1.95579e-08
-35	-5.93256e-07	5.96051e-08
-40	-6.09089e-07	-1.21073e-08
-45	-7.8604e-07	-7.35749e-08
-50	-9.55544e-07	4.37724e-08
-55	-5.40171e-07	3.44592e-08
-60	7.54376e-08	1.95579e-08
-65	1.69502e-07	2.14205e-08
-70	2.33763e-07	7.73002e-08
-75	1.70433e-07	1.11759e-08
-80	2.5239e-07	7.73002e-08
-85	2.81261e-07	2.32832e-08
-90	1.91853e-07	7.45063e-08
-95	2.98025e-08	1.00583e-07
-100	-5.40169e-08	1.20142e-07
-105	-1.58326e-08	4.09784e-08
-110	-9.03387e-08	3.25965e-08
-115	-1.18278e-07	1.09897e-07
-120	-1.13622e-07	2.32832e-08
-125	-1.95579e-07	1.95579e-08
-130	-2.04892e-07	1.86266e-09
-135	-1.50875e-07	9.3133e-10
-140	-1.62982e-07	0.0
