Field	X	Y
0	-2.39352e-07	1.35974e-07
-5	-2.48665e-07	5.02916e-08
-10	-1.88128e-07	9.31328e-09
-15	-1.83471e-07	7.91629e-08
-20	-2.32832e-07	6.98496e-08
-25	-3.42729e-07	-3.81845e-08
-30	-2.6636e-07	-2.79398e-09
-35	-2.49596e-07	2.70085e-08
-40	-1.80677e-07	5.1223e-08
-45	-2.81261e-07	-2.42145e-08
-50	-3.07338e-07	-4.65664e-09
-55	3.12926e-07	5.02916e-08
-60	9.25738e-07	8.47508e-08
-65	4.85223e-07	1.02446e-08
-70	-3.81845e-08	2.79398e-08
-75	-1.85334e-07	3.72532e-09
-80	-2.28175e-07	3.91158e-08
-85	-2.34694e-07	1.86266e-08
-90	-2.29106e-07	2.32832e-08
-95	-2.23518e-07	1.02446e-07
-100	-2.2445e-07	1.26661e-07
-105	-2.36557e-07	-5.58796e-09
-110	-2.71017e-07	1.58326e-08
-115	-2.55184e-07	4.37724e-08
-120	-3.49248e-07	1.86266e-09
-125	-2.65429e-07	3.72532e-09
-130	-2.46802e-07	-7.82316e-08
-135	-2.1793e-07	-4.93603e-08
-140	-2.21656e-07	-4.19097e-08
