Field	X	Y
0	-3.78119e-07	2.55184e-07
-5	-4.60075e-07	8.10255e-08
-10	-4.85223e-07	4.65664e-08
-15	-4.33998e-07	4.19097e-08
-20	-4.91742e-07	7.73002e-08
-25	-5.44827e-07	4.65664e-08
-30	-6.13745e-07	1.0524e-07
-35	-6.808e-07	2.32832e-08
-40	-7.24573e-07	1.06171e-07
-45	-8.06529e-07	9.22014e-08
-50	-8.66134e-07	1.11759e-08
-55	-4.13509e-07	1.00583e-07
-60	1.1269e-07	1.58326e-08
-65	2.42146e-07	1.02446e-08
-70	3.79981e-07	4.8429e-08
-75	2.76605e-07	1.58326e-08
-80	2.12342e-07	8.47508e-08
-85	1.99304e-07	1.15484e-07
-90	7.45063e-08	2.51458e-08
-95	-1.49013e-08	1.39699e-08
-100	-1.10828e-07	6.51929e-09
-105	-1.62051e-07	-4.47037e-08
-110	-1.17347e-07	-1.58326e-08
-115	-1.42493e-07	1.86266e-09
-120	-1.56463e-07	3.91158e-08
-125	-1.0524e-07	3.72532e-09
-130	-1.84403e-07	-1.21073e-08
-135	-2.39352e-07	8.19568e-08
-140	-2.48665e-07	8.28882e-08
